time,ambient_temperature,relative_humidity,weather_condition
2023-11-29 00:56:00,0,88,Fair
2023-11-29 01:56:00,-1,92,Fair
2023-11-29 02:56:00,-2,89,Fair
2023-11-29 03:56:00,-2,88,Fair
2023-11-29 04:56:00,-3,92,Fair
2023-11-29 05:56:00,-3,89,Fair
2023-11-29 06:56:00,-3,81,Fair
2023-11-29 07:56:00,1,64,Fair
2023-11-29 08:56:00,2,55,Fair
2023-11-29 09:56:00,4,43,Fair
2023-11-29 10:56:00,7,32,Fair
2023-11-29 11:56:00,8,29,Fair
2023-11-29 12:56:00,10,28,Fair
2023-11-29 13:56:00,11,30,Fair
2023-11-29 14:56:00,11,31,Fair
2023-11-29 15:56:00,12,31,Fair
2023-11-29 16:56:00,11,32,Fair
2023-11-29 17:56:00,8,50,Fair
2023-11-29 18:56:00,5,60,Fair
2023-11-29 19:56:00,2,79,Fair
2023-11-29 20:56:00,1,82,Fair
2023-11-29 21:56:00,1,85,Fair
2023-11-29 22:56:00,0,85,Fair
2023-11-29 23:56:00,0,85,Fair
