time,ambient_temperature,relative_humidity,weather_condition
2022-04-19 00:56:00,12,80,Fair
2022-04-19 01:56:00,11,61,Fair
2022-04-19 02:56:00,10,59,Fair
2022-04-19 03:56:00,9,66,Fair
2022-04-19 04:56:00,9,64,Fair
2022-04-19 05:56:00,8,66,Fair
2022-04-19 06:56:00,8,58,Fair
2022-04-19 07:56:00,9,54,Fair
2022-04-19 08:56:00,11,46,Fair
2022-04-19 09:56:00,12,41,Fair
2022-04-19 10:56:00,13,42,Fair
2022-04-19 11:56:00,14,40,Fair
2022-04-19 12:56:00,14,41,Fair
2022-04-19 13:56:00,16,35,Fair
2022-04-19 14:56:00,17,31,Fair
2022-04-19 15:56:00,18,29,Fair
2022-04-19 16:56:00,18,28,Fair
2022-04-19 17:56:00,18,28,Fair
2022-04-19 18:56:00,18,30,Partly Cloudy
2022-04-19 19:56:00,15,39,Partly Cloudy
2022-04-19 20:56:00,12,57,Partly Cloudy
2022-04-19 21:56:00,11,66,Fair
2022-04-19 22:56:00,9,80,Fair
2022-04-19 23:56:00,7,90,Fair
