time,ambient_temperature,relative_humidity,weather_condition
2024-01-21 00:56:00,-4,44,Fair
2024-01-21 01:56:00,-5,46,Fair
2024-01-21 02:56:00,-6,48,Fair
2024-01-21 03:56:00,-6,46,Fair
2024-01-21 04:56:00,-6,50,Fair
2024-01-21 05:56:00,-7,52,Fair
2024-01-21 06:56:00,-7,54,Fair
2024-01-21 07:56:00,-7,55,Fair
2024-01-21 08:56:00,-4,46,Fair
2024-01-21 09:56:00,-3,43,Fair
2024-01-21 10:56:00,-2,40,Fair
2024-01-21 11:56:00,0,38,Fair
2024-01-21 12:56:00,2,34,Fair
2024-01-21 13:56:00,4,30,Fair
2024-01-21 14:56:00,4,31,Fair
2024-01-21 15:56:00,5,28,Fair
2024-01-21 16:56:00,5,28,Fair
2024-01-21 17:56:00,4,30,Fair
2024-01-21 18:56:00,1,44,Fair
2024-01-21 19:56:00,-2,56,Fair
2024-01-21 20:56:00,-3,69,Fair
2024-01-21 21:56:00,-4,72,Fair
2024-01-21 22:56:00,-4,75,Fair
2024-01-21 23:56:00,-5,74,Fair
