time,ambient_temperature,relative_humidity,weather_condition
2022-12-06 00:56:00,9,96,Light Rain
2022-12-06 01:56:00,9,96,Light Rain
2022-12-06 02:56:00,9,96,Light Rain
2022-12-06 03:56:00,9,96,Cloudy
2022-12-06 04:56:00,9,93,Rain
2022-12-06 05:56:00,9,97,Cloudy
2022-12-06 06:56:00,9,97,Light Rain
2022-12-06 07:56:00,9,97,Cloudy
2022-12-06 08:56:00,10,96,Light Rain
2022-12-06 09:56:00,11,92,Light Rain
2022-12-06 10:56:00,11,96,Rain
2022-12-06 11:16:00,11,97,Fog
2022-12-06 11:37:00,12,93,Fog
2022-12-06 11:56:00,12,96,Fog
2022-12-06 12:41:00,12,100,Light Rain
2022-12-06 12:56:00,12,97,Rain
2022-12-06 13:56:00,13,93,Fog
2022-12-06 14:56:00,13,97,Fog
2022-12-06 15:56:00,14,93,Fog
2022-12-06 16:56:00,14,96,Fog
2022-12-06 17:56:00,14,96,Fog
2022-12-06 18:56:00,13,100,Fog
2022-12-06 19:37:00,13,100,Fog
2022-12-06 19:56:00,13,100,Fog
2022-12-06 20:56:00,13,100,Fog
2022-12-06 21:56:00,13,100,Fog
2022-12-06 22:56:00,13,100,Fog
2022-12-06 23:56:00,13,100,Fog
