time,ambient_temperature,relative_humidity,weather_condition
2023-12-13 00:56:00,-1,100,Fair
2023-12-13 01:56:00,-1,96,Fair
2023-12-13 02:56:00,-1,96,Fair
2023-12-13 03:56:00,-2,96,Fair
2023-12-13 04:56:00,-1,96,Fair
2023-12-13 05:56:00,-2,96,Fair
2023-12-13 06:56:00,-2,96,Mostly Cloudy
2023-12-13 07:56:00,-1,96,Patches of Fog
2023-12-13 08:56:00,3,89,Patches of Fog
2023-12-13 09:56:00,7,74,Mostly Cloudy
2023-12-13 10:56:00,10,54,Partly Cloudy
2023-12-13 11:56:00,12,47,Mostly Cloudy
2023-12-13 12:56:00,14,37,Mostly Cloudy
2023-12-13 13:56:00,16,31,Mostly Cloudy
2023-12-13 14:56:00,16,30,Partly Cloudy
2023-12-13 15:56:00,16,31,Mostly Cloudy
2023-12-13 16:56:00,14,35,Partly Cloudy
2023-12-13 17:56:00,11,50,Partly Cloudy
2023-12-13 18:56:00,8,71,Partly Cloudy
2023-12-13 19:56:00,6,76,Partly Cloudy
2023-12-13 20:56:00,6,80,Partly Cloudy
2023-12-13 21:56:00,4,86,Partly Cloudy
2023-12-13 22:56:00,3,93,Partly Cloudy
2023-12-13 23:56:00,3,93,Partly Cloudy
