time,ambient_temperature,relative_humidity,weather_condition
2023-12-02 00:56:00,19,90,Cloudy
2023-12-02 01:56:00,19,93,Cloudy
2023-12-02 02:56:00,19,93,Cloudy
2023-12-02 03:56:00,18,96,Partly Cloudy
2023-12-02 04:56:00,18,96,Fair
2023-12-02 05:56:00,17,100,Mostly Cloudy
2023-12-02 06:56:00,17,100,Mist
2023-12-02 07:56:00,16,100,Mist
2023-12-02 08:26:00,16,100,Mist
2023-12-02 08:37:00,17,100,Mist
2023-12-02 08:56:00,17,100,Cloudy
2023-12-02 09:56:00,18,97,Mostly Cloudy
2023-12-02 10:56:00,19,90,Mostly Cloudy
2023-12-02 11:56:00,21,84,Mostly Cloudy
2023-12-02 12:56:00,22,73,Cloudy
2023-12-02 13:56:00,21,73,Mostly Cloudy
2023-12-02 14:56:00,21,76,Mostly Cloudy
2023-12-02 15:56:00,21,78,Mostly Cloudy
2023-12-02 16:56:00,20,81,Cloudy
2023-12-02 17:56:00,19,87,Cloudy
2023-12-02 18:56:00,18,90,Cloudy
2023-12-02 19:56:00,19,87,Cloudy
2023-12-02 20:48:00,18,93,Cloudy
2023-12-02 20:56:00,18,93,Cloudy
2023-12-02 21:56:00,18,93,Cloudy
2023-12-02 22:56:00,18,93,Cloudy
2023-12-02 23:56:00,17,97,Cloudy
