time,ambient_temperature,relative_humidity,weather_condition
2022-07-13 00:56:00,27,81,Partly Cloudy
2022-07-13 01:56:00,26,84,Mostly Cloudy
2022-07-13 02:56:00,25,90,Fair
2022-07-13 03:56:00,26,87,Partly Cloudy
2022-07-13 04:56:00,25,90,Fair
2022-07-13 05:56:00,25,94,Fair
2022-07-13 06:56:00,25,94,Light Rain
2022-07-13 07:37:00,24,97,Mostly Cloudy
2022-07-13 07:56:00,25,94,Mostly Cloudy
2022-07-13 08:46:00,25,94,Cloudy
2022-07-13 08:56:00,26,90,Mostly Cloudy
2022-07-13 09:56:00,26,90,Cloudy
2022-07-13 10:56:00,27,81,Mostly Cloudy
2022-07-13 11:56:00,26,84,Light Rain
2022-07-13 12:56:00,26,90,Light Rain
2022-07-13 13:56:00,26,84,Light Rain
2022-07-13 14:56:00,26,90,Light Rain
2022-07-13 15:56:00,25,94,Mostly Cloudy
2022-07-13 16:56:00,27,81,Mostly Cloudy
2022-07-13 17:56:00,27,77,Mostly Cloudy
2022-07-13 18:13:00,27,79,Mostly Cloudy
2022-07-13 18:56:00,26,82,Mostly Cloudy
2022-07-13 19:56:00,25,90,Mostly Cloudy
2022-07-13 20:56:00,25,90,Mostly Cloudy
2022-07-13 21:56:00,25,94,Cloudy
2022-07-13 22:56:00,25,94,Cloudy
2022-07-13 23:54:00,24,94,Partly Cloudy
2022-07-13 23:56:00,24,94,Fair
