time,ambient_temperature,relative_humidity,weather_condition
2022-03-07 00:56:00,19,87,Fair
2022-03-07 01:56:00,19,87,Fair
2022-03-07 02:14:00,18,90,Mostly Cloudy
2022-03-07 02:23:00,19,87,Mostly Cloudy
2022-03-07 02:56:00,19,90,Cloudy
2022-03-07 03:56:00,19,84,Partly Cloudy
2022-03-07 04:56:00,19,87,Mostly Cloudy
2022-03-07 05:32:00,19,84,Mostly Cloudy
2022-03-07 05:44:00,19,84,Cloudy
2022-03-07 05:56:00,19,87,Mostly Cloudy
2022-03-07 06:56:00,19,84,Partly Cloudy
2022-03-07 07:42:00,19,84,Mostly Cloudy
2022-03-07 07:52:00,19,88,Cloudy
2022-03-07 07:56:00,19,84,Cloudy
2022-03-07 08:33:00,21,78,Cloudy
2022-03-07 08:56:00,21,78,Mostly Cloudy
2022-03-07 09:56:00,22,71,Mostly Cloudy
2022-03-07 10:56:00,23,66,Mostly Cloudy
2022-03-07 11:56:00,26,58,Mostly Cloudy / Windy
2022-03-07 12:56:00,26,52,Mostly Cloudy
2022-03-07 13:56:00,27,44,Mostly Cloudy / Windy
2022-03-07 14:56:00,28,39,Mostly Cloudy
2022-03-07 15:56:00,28,38,Mostly Cloudy
2022-03-07 16:56:00,28,41,Mostly Cloudy
2022-03-07 17:56:00,27,43,Mostly Cloudy
2022-03-07 18:56:00,26,47,Mostly Cloudy
2022-03-07 19:56:00,26,50,Light Rain
2022-03-07 20:56:00,20,90,Cloudy
2022-03-07 21:56:00,20,87,Mostly Cloudy
2022-03-07 22:56:00,19,90,Mostly Cloudy
2022-03-07 23:56:00,19,87,Mostly Cloudy
