time,ambient_temperature,relative_humidity,weather_condition
2022-09-08 00:56:00,22,96,Mostly Cloudy
2022-09-08 01:56:00,22,96,Fair
2022-09-08 02:56:00,22,93,Fair
2022-09-08 03:56:00,21,97,Fair
2022-09-08 04:56:00,22,93,Fair
2022-09-08 05:56:00,21,97,Fair
2022-09-08 06:56:00,21,96,Fair
2022-09-08 07:46:00,22,90,Mostly Cloudy
2022-09-08 07:56:00,22,90,Mostly Cloudy
2022-09-08 08:10:00,22,90,Cloudy
2022-09-08 08:56:00,22,91,Cloudy
2022-09-08 09:56:00,23,87,Cloudy
2022-09-08 10:56:00,23,85,Cloudy
2022-09-08 11:56:00,24,82,Cloudy
2022-09-08 12:19:00,24,79,Cloudy
2022-09-08 12:56:00,25,76,Cloudy
2022-09-08 13:56:00,26,74,Cloudy
2022-09-08 14:30:00,26,74,Mostly Cloudy
2022-09-08 14:46:00,26,74,Cloudy
2022-09-08 14:56:00,27,71,Cloudy
2022-09-08 15:56:00,26,72,Cloudy
2022-09-08 16:24:00,27,69,Partly Cloudy
2022-09-08 16:56:00,27,67,Partly Cloudy
2022-09-08 17:56:00,28,62,Mostly Cloudy
2022-09-08 18:56:00,27,67,Partly Cloudy
2022-09-08 19:56:00,26,71,Partly Cloudy
2022-09-08 20:56:00,25,71,Partly Cloudy
2022-09-08 21:56:00,25,74,Partly Cloudy
2022-09-08 22:56:00,24,76,Partly Cloudy
2022-09-08 23:56:00,24,76,Partly Cloudy
