time,ambient_temperature,relative_humidity,weather_condition
2022-02-20 00:56:00,3,73,Fair
2022-02-20 01:56:00,2,72,Fair
2022-02-20 02:56:00,3,62,Fair
2022-02-20 03:56:00,4,43,Fair
2022-02-20 04:56:00,4,45,Fair
2022-02-20 05:56:00,3,43,Fair
2022-02-20 06:56:00,3,44,Fair
2022-02-20 07:56:00,3,44,Fair
2022-02-20 08:56:00,6,34,Fair
2022-02-20 09:56:00,7,30,Fair
2022-02-20 10:56:00,9,26,Fair
2022-02-20 11:56:00,11,24,Fair
2022-02-20 12:56:00,13,22,Fair
2022-02-20 13:56:00,14,20,Fair
2022-02-20 14:56:00,15,20,Fair
2022-02-20 15:56:00,16,20,Fair
2022-02-20 16:56:00,16,23,Fair
2022-02-20 17:56:00,15,29,Fair
2022-02-20 18:56:00,13,37,Fair
2022-02-20 19:56:00,10,50,Fair
2022-02-20 20:56:00,9,52,Fair
2022-02-20 21:56:00,8,63,Fair
2022-02-20 22:56:00,7,65,Fair
2022-02-20 23:56:00,7,71,Fair
