time,ambient_temperature,relative_humidity,weather_condition
2022-04-10 00:56:00,4,70,Fair
2022-04-10 01:56:00,3,79,Fair
2022-04-10 02:56:00,1,89,Fair
2022-04-10 03:56:00,2,82,Fair
2022-04-10 04:56:00,1,89,Fair
2022-04-10 05:56:00,0,92,Fair
2022-04-10 06:56:00,0,88,Fair
2022-04-10 07:56:00,2,85,Fair
2022-04-10 08:56:00,7,65,Fair
2022-04-10 09:56:00,12,43,Fair
2022-04-10 10:56:00,15,33,Fair
2022-04-10 11:56:00,17,29,Fair
2022-04-10 12:56:00,18,25,Fair
2022-04-10 13:56:00,18,25,Fair
2022-04-10 14:56:00,19,25,Fair
2022-04-10 15:56:00,21,23,Fair
2022-04-10 16:56:00,22,23,Fair
2022-04-10 17:56:00,22,22,Fair
2022-04-10 18:56:00,21,25,Fair
2022-04-10 19:56:00,19,27,Fair
2022-04-10 20:56:00,17,37,Haze
2022-04-10 21:56:00,12,59,Fair
2022-04-10 22:56:00,11,66,Fair
2022-04-10 23:56:00,9,77,Fair
