time,ambient_temperature,relative_humidity,weather_condition
2023-04-22 00:56:00,19,73,Fair
2023-04-22 01:56:00,18,75,Fair
2023-04-22 02:56:00,18,78,Fair
2023-04-22 03:56:00,17,86,Partly Cloudy
2023-04-22 04:56:00,17,87,Cloudy
2023-04-22 05:56:00,18,87,Partly Cloudy
2023-04-22 06:54:00,18,94,Mostly Cloudy
2023-04-22 06:56:00,18,93,Mostly Cloudy
2023-04-22 07:08:00,18,90,Cloudy
2023-04-22 07:56:00,19,90,Cloudy
2023-04-22 08:56:00,22,78,Mostly Cloudy
2023-04-22 09:47:00,23,71,Mostly Cloudy
2023-04-22 09:56:00,23,68,Mostly Cloudy
2023-04-22 10:46:00,24,64,Mostly Cloudy
2023-04-22 10:56:00,24,64,Mostly Cloudy
2023-04-22 11:56:00,24,58,Mostly Cloudy
2023-04-22 12:56:00,26,50,Mostly Cloudy
2023-04-22 13:21:00,27,47,Mostly Cloudy
2023-04-22 13:56:00,27,48,Mostly Cloudy
2023-04-22 14:56:00,26,45,Mostly Cloudy
2023-04-22 15:56:00,26,47,Mostly Cloudy
2023-04-22 16:56:00,26,40,Mostly Cloudy
2023-04-22 17:56:00,24,32,Mostly Cloudy / Windy
2023-04-22 18:56:00,23,33,Partly Cloudy
2023-04-22 19:56:00,21,36,Fair
2023-04-22 20:56:00,19,38,Fair
2023-04-22 21:56:00,18,39,Fair
2023-04-22 22:56:00,18,37,Fair
2023-04-22 23:56:00,17,39,Fair
