time,ambient_temperature,relative_humidity,weather_condition
2023-12-28 00:56:00,10,93,Cloudy
2023-12-28 01:56:00,10,77,Cloudy
2023-12-28 02:56:00,9,77,Cloudy
2023-12-28 03:56:00,9,80,Cloudy
2023-12-28 04:56:00,8,80,Cloudy
2023-12-28 05:56:00,9,71,Cloudy
2023-12-28 06:56:00,9,77,Cloudy
2023-12-28 07:56:00,8,80,Cloudy
2023-12-28 08:56:00,8,83,Mostly Cloudy
2023-12-28 09:56:00,9,80,Mostly Cloudy
2023-12-28 10:56:00,11,74,Mostly Cloudy
2023-12-28 11:56:00,12,62,Mostly Cloudy
2023-12-28 12:56:00,14,47,Mostly Cloudy
2023-12-28 13:56:00,15,42,Fair
2023-12-28 14:56:00,16,42,Fair
2023-12-28 15:56:00,15,44,Fair
2023-12-28 16:56:00,14,49,Fair
2023-12-28 17:56:00,11,61,Fair
2023-12-28 18:56:00,8,80,Fair
2023-12-28 19:56:00,7,89,Fair
2023-12-28 20:56:00,6,92,Fair
2023-12-28 21:56:00,6,92,Fair
2023-12-28 22:56:00,5,93,Fair
2023-12-28 23:56:00,3,97,Fair
