time,ambient_temperature,relative_humidity,weather_condition
2023-10-05 00:56:00,16,93,Fair
2023-10-05 01:56:00,14,97,Fair
2023-10-05 02:56:00,14,93,Fair
2023-10-05 03:56:00,14,93,Fair
2023-10-05 04:56:00,13,97,Fair
2023-10-05 05:56:00,13,97,Fair
2023-10-05 06:56:00,13,96,Fair
2023-10-05 07:56:00,13,93,Mist
2023-10-05 08:56:00,19,78,Haze
2023-10-05 09:56:00,22,71,Fair
2023-10-05 10:56:00,24,64,Partly Cloudy
2023-10-05 11:56:00,27,56,Partly Cloudy
2023-10-05 12:56:00,26,58,Partly Cloudy
2023-10-05 13:56:00,27,56,Partly Cloudy
2023-10-05 14:56:00,28,53,Partly Cloudy
2023-10-05 15:56:00,28,52,Mostly Cloudy
2023-10-05 16:56:00,28,52,Mostly Cloudy
2023-10-05 17:56:00,28,52,Mostly Cloudy
2023-10-05 18:56:00,26,60,Partly Cloudy
2023-10-05 19:56:00,26,62,Partly Cloudy
2023-10-05 20:56:00,23,76,Mostly Cloudy
2023-10-05 21:56:00,21,87,Partly Cloudy
2023-10-05 22:56:00,21,90,Partly Cloudy
2023-10-05 23:56:00,21,90,Fair
