time,ambient_temperature,relative_humidity,weather_condition
2022-04-24 00:56:00,18,75,Fair
2022-04-24 01:56:00,18,75,Fair
2022-04-24 02:56:00,17,80,Fair
2022-04-24 03:56:00,14,90,Fair
2022-04-24 04:56:00,14,93,Fair
2022-04-24 05:56:00,13,93,Fair
2022-04-24 06:56:00,13,93,Partly Cloudy
2022-04-24 07:56:00,14,93,Partly Cloudy
2022-04-24 08:56:00,18,81,Partly Cloudy
2022-04-24 09:56:00,22,70,Partly Cloudy
2022-04-24 10:39:00,22,61,Mostly Cloudy
2022-04-24 10:56:00,23,57,Mostly Cloudy
2022-04-24 11:29:00,23,53,Partly Cloudy
2022-04-24 11:56:00,24,51,Partly Cloudy
2022-04-24 12:56:00,25,46,Partly Cloudy
2022-04-24 13:56:00,26,45,Partly Cloudy
2022-04-24 14:56:00,27,40,Partly Cloudy
2022-04-24 15:56:00,27,39,Partly Cloudy
2022-04-24 16:56:00,28,37,Mostly Cloudy
2022-04-24 17:56:00,28,34,Partly Cloudy
2022-04-24 18:56:00,27,38,Partly Cloudy
2022-04-24 19:56:00,26,43,Partly Cloudy
2022-04-24 20:56:00,23,52,Fair
2022-04-24 21:56:00,21,59,Fair
2022-04-24 22:56:00,20,65,Fair
2022-04-24 23:56:00,19,73,Fair
