time,ambient_temperature,relative_humidity,weather_condition
2023-05-11 00:56:00,18,78,Mostly Cloudy
2023-05-11 01:56:00,18,80,Mostly Cloudy
2023-05-11 02:56:00,18,80,Mostly Cloudy
2023-05-11 03:56:00,16,90,Cloudy
2023-05-11 04:56:00,17,86,Mostly Cloudy
2023-05-11 05:56:00,16,90,Mostly Cloudy
2023-05-11 06:56:00,17,90,Cloudy
2023-05-11 07:56:00,19,84,Cloudy
2023-05-11 08:56:00,20,81,Mostly Cloudy
2023-05-11 09:56:00,22,78,Mostly Cloudy
2023-05-11 10:56:00,24,71,Mostly Cloudy
2023-05-11 11:31:00,24,64,Partly Cloudy
2023-05-11 11:56:00,24,62,Partly Cloudy
2023-05-11 12:56:00,26,50,Partly Cloudy
2023-05-11 13:56:00,27,45,Partly Cloudy
2023-05-11 14:56:00,27,42,Partly Cloudy
2023-05-11 15:56:00,27,43,Partly Cloudy
2023-05-11 16:56:00,28,44,Mostly Cloudy
2023-05-11 17:56:00,28,44,Mostly Cloudy
2023-05-11 18:56:00,27,49,Mostly Cloudy
2023-05-11 19:56:00,26,58,Mostly Cloudy
2023-05-11 20:56:00,24,64,Partly Cloudy
2023-05-11 21:56:00,23,73,Mostly Cloudy
2023-05-11 22:26:00,22,73,Partly Cloudy
2023-05-11 22:56:00,22,75,Partly Cloudy
2023-05-11 23:56:00,21,81,Cloudy
