time,ambient_temperature,relative_humidity,weather_condition
2022-10-12 00:56:00,18,84,Fair
2022-10-12 01:56:00,18,84,Partly Cloudy
2022-10-12 02:56:00,18,84,Cloudy
2022-10-12 03:56:00,17,87,Mostly Cloudy
2022-10-12 04:56:00,18,80,Cloudy
2022-10-12 05:56:00,18,84,Mostly Cloudy
2022-10-12 06:56:00,17,87,Mostly Cloudy
2022-10-12 07:56:00,17,87,Mostly Cloudy
2022-10-12 08:56:00,18,87,Mostly Cloudy
2022-10-12 09:56:00,19,87,Partly Cloudy
2022-10-12 10:56:00,20,84,Mostly Cloudy
2022-10-12 11:56:00,23,73,Mostly Cloudy
2022-10-12 12:35:00,24,71,Mostly Cloudy
2022-10-12 12:56:00,25,66,Cloudy
2022-10-12 13:46:00,27,60,Partly Cloudy
2022-10-12 13:56:00,26,62,Partly Cloudy
2022-10-12 14:48:00,27,60,Mostly Cloudy
2022-10-12 14:56:00,26,62,Mostly Cloudy
2022-10-12 15:56:00,27,60,Cloudy
2022-10-12 16:56:00,26,62,Mostly Cloudy
2022-10-12 17:56:00,24,71,Mostly Cloudy
2022-10-12 18:56:00,23,76,Cloudy
2022-10-12 19:56:00,22,93,Rain
2022-10-12 20:56:00,21,97,Rain
2022-10-12 21:56:00,21,96,Rain
2022-10-12 22:56:00,19,93,Rain
2022-10-12 23:56:00,19,97,Cloudy
