time,ambient_temperature,relative_humidity,weather_condition
2022-04-25 00:56:00,19,75,Fair
2022-04-25 01:56:00,18,78,Fair
2022-04-25 02:56:00,17,81,Fair
2022-04-25 03:56:00,16,86,Fair
2022-04-25 04:56:00,17,84,Fair
2022-04-25 05:56:00,16,90,Mostly Cloudy
2022-04-25 06:56:00,15,90,Fair
2022-04-25 07:56:00,17,86,Fair
2022-04-25 08:56:00,19,79,Fair
2022-04-25 09:56:00,22,71,Fair
2022-04-25 10:56:00,24,62,Fair
2022-04-25 11:56:00,26,52,Fair
2022-04-25 12:56:00,27,54,Mostly Cloudy
2022-04-25 13:56:00,27,50,Mostly Cloudy
2022-04-25 14:56:00,29,44,Mostly Cloudy
2022-04-25 15:56:00,29,43,Partly Cloudy
2022-04-25 16:56:00,28,45,Partly Cloudy
2022-04-25 17:56:00,29,41,Partly Cloudy
2022-04-25 18:56:00,28,42,Fair
2022-04-25 19:56:00,27,47,Partly Cloudy
2022-04-25 20:56:00,25,56,Partly Cloudy
2022-04-25 21:56:00,23,64,Fair
2022-04-25 22:56:00,21,71,Fair
2022-04-25 23:56:00,21,73,Fair
