time,ambient_temperature,relative_humidity,weather_condition
2023-09-03 00:56:00,18,93,Fair
2023-09-03 01:56:00,17,93,Fair
2023-09-03 02:56:00,16,97,Fair
2023-09-03 03:56:00,16,93,Fair
2023-09-03 04:56:00,16,96,Fair
2023-09-03 05:56:00,15,96,Fair
2023-09-03 06:56:00,14,97,Fair
2023-09-03 07:56:00,16,90,Fair
2023-09-03 08:56:00,19,84,Fair
2023-09-03 09:56:00,23,71,Fair
2023-09-03 10:56:00,27,52,Fair
2023-09-03 11:56:00,29,47,Fair
2023-09-03 12:56:00,29,44,Fair
2023-09-03 13:56:00,30,44,Fair
2023-09-03 14:56:00,31,41,Fair
2023-09-03 15:56:00,31,42,Fair
2023-09-03 16:56:00,31,39,Fair
2023-09-03 17:56:00,31,39,Fair
2023-09-03 18:56:00,29,48,Fair
2023-09-03 19:56:00,27,56,Fair
2023-09-03 20:56:00,25,64,Fair
2023-09-03 21:56:00,23,73,Fair
2023-09-03 22:56:00,22,76,Fair
2023-09-03 23:56:00,22,78,Fair
