time,ambient_temperature,relative_humidity,weather_condition
2022-11-30 00:56:00,14,81,Cloudy
2022-11-30 01:56:00,14,81,Cloudy
2022-11-30 02:56:00,14,89,Cloudy
2022-11-30 03:56:00,13,97,Rain
2022-11-30 04:56:00,13,100,Heavy Rain
2022-11-30 05:25:00,13,100,Cloudy
2022-11-30 05:56:00,13,100,Light Rain
2022-11-30 06:56:00,14,96,Cloudy
2022-11-30 07:16:00,14,100,T-Storm
2022-11-30 07:38:00,14,96,Light Rain with Thunder
2022-11-30 07:44:00,14,96,Cloudy
2022-11-30 07:56:00,14,97,Rain
2022-11-30 08:08:00,15,96,Heavy Rain
2022-11-30 08:34:00,17,93,Rain
2022-11-30 08:56:00,17,93,Light Rain
2022-11-30 09:56:00,17,87,Cloudy
2022-11-30 10:56:00,17,87,Mostly Cloudy
2022-11-30 11:56:00,18,84,Mostly Cloudy
2022-11-30 12:56:00,18,84,Mostly Cloudy
2022-11-30 13:56:00,19,79,Mostly Cloudy
2022-11-30 14:56:00,20,76,Mostly Cloudy
2022-11-30 15:56:00,19,76,Mostly Cloudy
2022-11-30 16:24:00,19,73,Partly Cloudy
2022-11-30 16:56:00,19,75,Partly Cloudy
2022-11-30 17:56:00,17,86,Partly Cloudy
2022-11-30 18:56:00,16,90,Partly Cloudy
2022-11-30 19:56:00,17,56,Fair
2022-11-30 20:56:00,14,33,Partly Cloudy
2022-11-30 21:56:00,12,34,Fair
2022-11-30 22:56:00,11,39,Fair
2022-11-30 23:56:00,9,43,Fair
