time,ambient_temperature,relative_humidity,weather_condition
2022-03-30 00:56:00,12,66,Fair
2022-03-30 01:47:00,11,69,Mostly Cloudy
2022-03-30 01:56:00,11,69,Cloudy
2022-03-30 02:56:00,11,71,Mostly Cloudy
2022-03-30 03:26:00,11,71,Cloudy
2022-03-30 03:56:00,11,71,Cloudy
2022-03-30 04:56:00,11,71,Mostly Cloudy
2022-03-30 05:10:00,10,74,Mostly Cloudy
2022-03-30 05:18:00,10,74,Partly Cloudy
2022-03-30 05:34:00,11,71,Mostly Cloudy
2022-03-30 05:56:00,11,74,Cloudy
2022-03-30 06:56:00,11,77,Cloudy
2022-03-30 07:48:00,11,77,Cloudy
2022-03-30 07:56:00,12,74,Cloudy
2022-03-30 08:56:00,13,74,Cloudy
2022-03-30 09:31:00,14,74,Cloudy
2022-03-30 09:46:00,14,72,Cloudy
2022-03-30 09:56:00,14,75,Cloudy
2022-03-30 10:27:00,16,70,Cloudy
2022-03-30 10:56:00,16,72,Cloudy
2022-03-30 11:47:00,20,59,Mostly Cloudy
2022-03-30 11:56:00,21,61,Cloudy
2022-03-30 12:56:00,23,57,Mostly Cloudy
2022-03-30 13:16:00,24,54,Partly Cloudy
2022-03-30 13:56:00,27,42,Partly Cloudy
2022-03-30 14:56:00,28,38,Mostly Cloudy
2022-03-30 15:56:00,28,33,Partly Cloudy
2022-03-30 16:56:00,28,33,Partly Cloudy
2022-03-30 17:56:00,27,36,Partly Cloudy / Windy
2022-03-30 18:56:00,26,42,Partly Cloudy
2022-03-30 19:56:00,23,52,Fair
2022-03-30 20:56:00,23,53,Fair
2022-03-30 21:56:00,22,61,Fair
2022-03-30 22:56:00,22,66,Partly Cloudy
2022-03-30 23:56:00,21,68,Mostly Cloudy / Windy
