time,ambient_temperature,relative_humidity,weather_condition
2024-01-10 00:56:00,10,83,Mostly Cloudy
2024-01-10 01:56:00,8,77,Mostly Cloudy
2024-01-10 02:56:00,7,65,Cloudy / Windy
2024-01-10 03:56:00,6,60,Cloudy / Windy
2024-01-10 04:56:00,6,60,Cloudy / Windy
2024-01-10 05:56:00,6,60,Cloudy
2024-01-10 07:00:00,5,62,Partly Cloudy
2024-01-10 07:56:00,4,65,Fair
2024-01-10 08:56:00,6,60,Fair
2024-01-10 09:56:00,7,56,Fair / Windy
2024-01-10 10:56:00,8,54,Fair
2024-01-10 11:56:00,9,52,Fair
2024-01-10 12:56:00,11,48,Mostly Cloudy
2024-01-10 13:56:00,11,50,Mostly Cloudy
2024-01-10 14:56:00,11,49,Mostly Cloudy
2024-01-10 15:56:00,11,49,Mostly Cloudy
2024-01-10 16:56:00,11,50,Partly Cloudy
2024-01-10 17:56:00,8,59,Partly Cloudy
2024-01-10 18:56:00,6,73,Fair
2024-01-10 19:56:00,6,73,Fair
2024-01-10 20:56:00,4,79,Fair
2024-01-10 21:56:00,3,86,Fair
2024-01-10 22:56:00,3,86,Fair
2024-01-10 23:56:00,2,86,Fair
