time,ambient_temperature,relative_humidity,weather_condition
2023-02-13 00:56:00,6,92,Fair
2023-02-13 01:56:00,7,82,Fair
2023-02-13 02:56:00,5,89,Fair
2023-02-13 03:56:00,4,93,Fair
2023-02-13 04:56:00,3,93,Fair
2023-02-13 05:56:00,3,96,Fair
2023-02-13 06:56:00,1,96,Fair
2023-02-13 07:56:00,3,93,Fair
2023-02-13 08:56:00,7,76,Fair
2023-02-13 09:56:00,10,61,Fair
2023-02-13 10:56:00,14,47,Fair
2023-02-13 11:56:00,17,34,Fair
2023-02-13 12:56:00,18,33,Fair
2023-02-13 13:56:00,20,28,Fair
2023-02-13 14:56:00,21,24,Fair
2023-02-13 15:56:00,21,25,Fair
2023-02-13 16:56:00,20,26,Fair
2023-02-13 17:56:00,18,31,Fair
2023-02-13 18:56:00,15,36,Fair
2023-02-13 19:56:00,12,51,Fair
2023-02-13 20:56:00,9,59,Fair
2023-02-13 21:56:00,8,68,Fair
2023-02-13 22:56:00,7,73,Fair
2023-02-13 23:56:00,8,59,Fair
