time,ambient_temperature,relative_humidity,weather_condition
2023-08-30 00:56:00,24,94,Cloudy
2023-08-30 01:56:00,23,97,Cloudy
2023-08-30 02:56:00,24,94,Cloudy
2023-08-30 03:56:00,23,97,Cloudy
2023-08-30 04:56:00,23,97,Mostly Cloudy
2023-08-30 05:56:00,24,94,Cloudy
2023-08-30 06:56:00,24,96,Cloudy
2023-08-30 07:56:00,24,94,Cloudy
2023-08-30 08:56:00,25,94,Cloudy
2023-08-30 09:44:00,25,100,Light Rain
2023-08-30 09:56:00,25,100,Light Rain
2023-08-30 10:29:00,25,100,Light Rain
2023-08-30 10:49:00,25,100,Light Rain
2023-08-30 10:56:00,25,100,Light Rain
2023-08-30 11:56:00,26,96,Light Rain
2023-08-30 12:06:00,26,93,Light Rain
2023-08-30 12:39:00,26,96,Rain
2023-08-30 12:56:00,26,96,Light Rain
2023-08-30 13:56:00,26,94,Light Rain
2023-08-30 14:39:00,26,96,Heavy Rain
2023-08-30 14:56:00,26,96,Heavy Rain
2023-08-30 15:03:00,25,96,Rain
2023-08-30 15:12:00,25,96,Heavy Rain
2023-08-30 15:21:00,25,96,Heavy Rain
2023-08-30 15:34:00,24,94,Heavy Rain
2023-08-30 15:41:00,24,97,Heavy Rain
2023-08-30 15:49:00,24,97,Rain
2023-08-30 15:56:00,24,96,Heavy Rain
2023-08-30 16:56:00,23,97,Heavy Rain
2023-08-30 17:56:00,23,93,Heavy Rain
2023-08-30 18:56:00,23,,Rain
2023-08-30 19:56:00,23,87,Rain
2023-08-30 20:56:00,23,100,Rain
2023-08-30 21:56:00,23,100,Light Rain
2023-08-30 22:56:00,23,100,Cloudy
2023-08-30 23:56:00,23,100,Light Rain
