time,ambient_temperature,relative_humidity,weather_condition
2022-07-08 00:56:00,24,96,Fair
2022-07-08 01:56:00,24,94,Mostly Cloudy
2022-07-08 02:56:00,24,96,Fair
2022-07-08 03:33:00,24,96,Mostly Cloudy
2022-07-08 03:56:00,24,96,Cloudy
2022-07-08 04:45:00,24,94,Cloudy
2022-07-08 04:56:00,24,96,Cloudy
2022-07-08 05:56:00,24,96,Partly Cloudy
2022-07-08 06:43:00,24,96,Mostly Cloudy
2022-07-08 06:56:00,24,96,Cloudy
2022-07-08 07:56:00,25,94,Partly Cloudy
2022-07-08 08:01:00,25,94,Partly Cloudy
2022-07-08 08:56:00,26,88,Mostly Cloudy
2022-07-08 09:56:00,28,79,Mostly Cloudy
2022-07-08 10:56:00,29,76,Mostly Cloudy
2022-07-08 11:56:00,31,70,Mostly Cloudy
2022-07-08 12:56:00,32,65,Partly Cloudy
2022-07-08 13:56:00,32,65,Mostly Cloudy
2022-07-08 14:56:00,34,58,Partly Cloudy
2022-07-08 15:17:00,34,58,Thunder in the Vicinity
2022-07-08 15:56:00,34,57,Partly Cloudy
2022-07-08 16:56:00,34,57,Mostly Cloudy
2022-07-08 17:56:00,32,59,Mostly Cloudy
2022-07-08 18:56:00,28,74,Mostly Cloudy
2022-07-08 19:56:00,27,77,Mostly Cloudy
2022-07-08 20:56:00,27,79,Mostly Cloudy
2022-07-08 21:56:00,26,82,Thunder in the Vicinity
2022-07-08 22:56:00,24,87,Cloudy
2022-07-08 23:56:00,24,90,Cloudy
