time,ambient_temperature,relative_humidity,weather_condition
2023-09-07 00:56:00,25,76,Fair
2023-09-07 01:56:00,24,82,Fair
2023-09-07 02:56:00,24,82,Fair
2023-09-07 03:56:00,23,87,Fair
2023-09-07 04:56:00,23,87,Partly Cloudy
2023-09-07 05:56:00,22,91,Partly Cloudy
2023-09-07 06:56:00,23,90,Mostly Cloudy
2023-09-07 07:56:00,24,87,Cloudy
2023-09-07 08:56:00,24,85,Mostly Cloudy
2023-09-07 09:56:00,25,84,Mostly Cloudy
2023-09-07 10:56:00,27,79,Haze
2023-09-07 11:56:00,30,63,Haze
2023-09-07 12:56:00,31,57,Haze
2023-09-07 13:56:00,33,50,Haze
2023-09-07 14:56:00,34,45,Partly Cloudy
