time,ambient_temperature,relative_humidity,weather_condition
2022-10-22 00:56:00,5,89,Fair
2022-10-22 01:56:00,4,89,Fair
2022-10-22 02:56:00,4,89,Fair
2022-10-22 03:56:00,3,89,Fair
2022-10-22 04:56:00,2,93,Fair
2022-10-22 05:56:00,2,93,Fair
2022-10-22 06:56:00,2,89,Fair
2022-10-22 07:56:00,2,92,Fair
2022-10-22 08:56:00,5,89,Fair
2022-10-22 09:56:00,12,69,Fair
2022-10-22 10:56:00,17,44,Fair
2022-10-22 11:56:00,19,34,Fair
2022-10-22 12:56:00,21,31,Fair
2022-10-22 13:56:00,22,26,Fair
2022-10-22 14:56:00,22,26,Fair
2022-10-22 15:56:00,23,25,Fair
2022-10-22 16:56:00,23,26,Fair
2022-10-22 17:56:00,22,30,Fair
2022-10-22 18:56:00,20,36,Fair
2022-10-22 19:56:00,14,62,Fair
2022-10-22 20:56:00,12,74,Fair
2022-10-22 21:56:00,11,74,Fair
2022-10-22 22:56:00,9,83,Fair
2022-10-22 23:56:00,9,83,Fair
