time,ambient_temperature,relative_humidity,weather_condition
2023-10-31 00:56:00,19,87,Fair
2023-10-31 01:56:00,17,90,Fair
2023-10-31 02:56:00,18,90,Partly Cloudy
2023-10-31 03:56:00,17,93,Fair
2023-10-31 04:56:00,18,84,Fair
2023-10-31 05:56:00,17,78,Mostly Cloudy
2023-10-31 06:56:00,17,72,Mostly Cloudy
2023-10-31 07:56:00,16,67,Partly Cloudy
2023-10-31 08:56:00,17,62,Partly Cloudy
2023-10-31 09:56:00,18,60,Mostly Cloudy
2023-10-31 10:56:00,18,61,Mostly Cloudy
2023-10-31 11:27:00,19,60,Mostly Cloudy
2023-10-31 11:56:00,19,60,Mostly Cloudy
2023-10-31 12:12:00,19,60,Mostly Cloudy
2023-10-31 12:56:00,18,67,Mostly Cloudy
2023-10-31 13:09:00,18,67,Mostly Cloudy
2023-10-31 13:56:00,17,67,Mostly Cloudy
2023-10-31 14:56:00,17,67,Cloudy
2023-10-31 15:32:00,17,70,Cloudy
2023-10-31 15:56:00,16,70,Cloudy
2023-10-31 16:56:00,15,75,Light Rain
2023-10-31 17:56:00,14,81,Light Rain
2023-10-31 18:00:00,14,81,Light Rain
2023-10-31 18:18:00,13,87,Cloudy
2023-10-31 18:56:00,13,84,Cloudy
2023-10-31 19:56:00,13,80,Cloudy
2023-10-31 20:56:00,12,80,Cloudy
2023-10-31 21:56:00,12,80,Cloudy
2023-10-31 22:56:00,12,80,Cloudy
2023-10-31 23:56:00,12,83,Cloudy
