time,ambient_temperature,relative_humidity,weather_condition
2023-02-16 00:56:00,12,86,Fair
2023-02-16 01:56:00,14,89,Fair
2023-02-16 02:56:00,12,93,Fair
2023-02-16 03:56:00,13,93,Fair
2023-02-16 04:56:00,13,96,Fair
2023-02-16 05:56:00,11,93,Patches of Fog
2023-02-16 06:39:00,12,96,Partly Cloudy
2023-02-16 06:56:00,11,96,Mostly Cloudy
2023-02-16 07:22:00,13,96,Fog
2023-02-16 07:36:00,13,100,Fog
2023-02-16 07:44:00,13,100,Fog
2023-02-16 07:56:00,13,100,Fog
2023-02-16 08:33:00,14,100,Fog
2023-02-16 08:39:00,14,100,Fog
2023-02-16 08:56:00,14,100,Cloudy
2023-02-16 09:11:00,15,100,Cloudy
2023-02-16 09:48:00,18,84,Partly Cloudy
2023-02-16 09:56:00,19,81,Partly Cloudy
2023-02-16 10:56:00,21,71,Mostly Cloudy
2023-02-16 11:56:00,21,71,Cloudy
2023-02-16 12:56:00,22,66,Cloudy
2023-02-16 13:56:00,24,55,Cloudy
2023-02-16 14:56:00,24,50,Partly Cloudy
2023-02-16 15:56:00,24,50,Partly Cloudy
2023-02-16 16:56:00,24,53,Mostly Cloudy
2023-02-16 17:56:00,22,61,Mostly Cloudy
2023-02-16 18:56:00,21,68,Partly Cloudy
2023-02-16 19:56:00,18,78,Partly Cloudy
2023-02-16 20:56:00,18,78,Partly Cloudy
2023-02-16 21:56:00,17,84,Partly Cloudy
2023-02-16 22:56:00,18,80,Partly Cloudy
2023-02-16 23:56:00,18,80,Fair
