time,ambient_temperature,relative_humidity,weather_condition
2022-06-30 00:56:00,23,93,Mostly Cloudy
2022-06-30 01:56:00,23,93,Mostly Cloudy
2022-06-30 02:56:00,23,96,Mostly Cloudy
2022-06-30 03:03:00,22,100,Cloudy
2022-06-30 03:15:00,23,96,Cloudy
2022-06-30 03:52:00,23,94,Cloudy
2022-06-30 03:56:00,23,96,Cloudy
2022-06-30 04:12:00,22,100,Fog
2022-06-30 04:27:00,22,100,Fog
2022-06-30 04:45:00,22,100,Fog
2022-06-30 04:56:00,22,100,Fog
2022-06-30 05:34:00,22,100,Fog
2022-06-30 05:56:00,22,100,Fog
2022-06-30 06:56:00,22,100,Fog
2022-06-30 07:56:00,22,100,Fog
2022-06-30 08:24:00,23,96,Cloudy
2022-06-30 08:56:00,24,85,Cloudy
2022-06-30 09:12:00,24,85,Mostly Cloudy
2022-06-30 09:56:00,26,79,Mostly Cloudy
2022-06-30 10:18:00,27,74,Mostly Cloudy
2022-06-30 10:56:00,27,74,Mostly Cloudy
2022-06-30 11:56:00,29,65,Mostly Cloudy
2022-06-30 12:24:00,29,63,Mostly Cloudy
2022-06-30 12:33:00,30,61,Mostly Cloudy
2022-06-30 12:56:00,30,61,Partly Cloudy
2022-06-30 13:56:00,31,57,Partly Cloudy
2022-06-30 14:56:00,31,55,Mostly Cloudy
2022-06-30 15:56:00,32,53,Mostly Cloudy
2022-06-30 16:56:00,31,57,Mostly Cloudy
2022-06-30 17:16:00,28,67,T-Storm / Windy
2022-06-30 17:31:00,27,72,Light Rain
2022-06-30 17:56:00,27,76,Mostly Cloudy
2022-06-30 18:56:00,26,79,Mostly Cloudy
2022-06-30 19:56:00,26,82,Mostly Cloudy
2022-06-30 20:56:00,26,84,Mostly Cloudy
2022-06-30 21:56:00,26,87,Mostly Cloudy
2022-06-30 22:56:00,25,90,Mostly Cloudy
2022-06-30 23:56:00,25,90,Mostly Cloudy
