time,ambient_temperature,relative_humidity,weather_condition
2024-02-28 00:56:00,18,60,Cloudy
2024-02-28 01:56:00,18,58,Cloudy
2024-02-28 02:56:00,17,60,Cloudy
2024-02-28 03:56:00,16,69,Cloudy
2024-02-28 04:56:00,16,72,Cloudy
2024-02-28 05:45:00,14,78,Cloudy
2024-02-28 05:56:00,15,75,Cloudy
2024-02-28 06:56:00,16,80,Cloudy
2024-02-28 07:56:00,16,83,Cloudy
2024-02-28 08:56:00,17,80,Cloudy
2024-02-28 09:56:00,17,84,Cloudy
2024-02-28 10:56:00,17,81,Cloudy
2024-02-28 11:56:00,18,80,Cloudy
2024-02-28 12:56:00,20,73,Cloudy
2024-02-28 13:27:00,22,64,Light Rain / Windy
2024-02-28 13:56:00,23,64,Cloudy
2024-02-28 14:56:00,23,64,Haze
2024-02-28 15:56:00,24,60,Cloudy
2024-02-28 16:56:00,24,62,Mostly Cloudy
2024-02-28 17:56:00,23,64,Mostly Cloudy
2024-02-28 18:39:00,20,81,Rain / Windy
2024-02-28 18:45:00,18,96,Light Rain with Thunder
2024-02-28 18:47:00,18,96,Light Rain with Thunder
2024-02-28 18:51:00,18,94,Light Rain with Thunder
2024-02-28 18:56:00,18,100,Light Rain with Thunder
2024-02-28 19:20:00,17,100,T-Storm
2024-02-28 19:29:00,17,93,Cloudy
2024-02-28 19:56:00,17,90,Mostly Cloudy
2024-02-28 20:56:00,17,87,Cloudy
2024-02-28 21:32:00,15,83,Cloudy
2024-02-28 21:56:00,13,93,Cloudy
2024-02-28 22:56:00,12,57,Cloudy
2024-02-28 23:56:00,11,40,Mostly Cloudy
