time,ambient_temperature,relative_humidity,weather_condition
2023-06-09 00:56:00,20,84,Cloudy
2023-06-09 01:56:00,19,87,Mostly Cloudy
2023-06-09 02:56:00,20,70,Fair
2023-06-09 03:56:00,19,68,Partly Cloudy
2023-06-09 04:56:00,19,61,Cloudy
2023-06-09 05:56:00,19,52,Mostly Cloudy
2023-06-09 06:56:00,19,50,Cloudy
2023-06-09 07:56:00,19,51,Haze
2023-06-09 08:56:00,21,47,Haze
2023-06-09 09:56:00,23,38,Haze
2023-06-09 10:56:00,25,33,Haze
2023-06-09 11:56:00,26,32,Haze
2023-06-09 12:56:00,26,29,Haze
2023-06-09 13:56:00,27,29,Haze
2023-06-09 14:56:00,27,30,Haze
2023-06-09 15:56:00,28,31,Haze
2023-06-09 16:56:00,28,30,Fair
2023-06-09 17:56:00,28,30,Fair
2023-06-09 18:56:00,27,30,Fair
2023-06-09 19:56:00,26,32,Fair
2023-06-09 20:56:00,22,57,Fair
2023-06-09 21:56:00,20,61,Fair
2023-06-09 22:56:00,17,72,Fair
2023-06-09 23:56:00,17,78,Fair
