time,ambient_temperature,relative_humidity,weather_condition
2022-08-07 00:51:00,23,100,Mostly Cloudy
2022-08-07 00:56:00,23,93,Mostly Cloudy
2022-08-07 01:43:00,23,93,Mostly Cloudy
2022-08-07 01:56:00,23,96,Partly Cloudy
2022-08-07 02:20:00,23,93,Mostly Cloudy
2022-08-07 02:56:00,24,90,Mostly Cloudy
2022-08-07 03:56:00,23,96,Fair
2022-08-07 04:56:00,23,93,Fair
2022-08-07 05:56:00,23,96,Partly Cloudy
2022-08-07 06:56:00,23,93,Partly Cloudy
2022-08-07 07:56:00,24,94,Mostly Cloudy
2022-08-07 08:56:00,26,84,Mostly Cloudy
2022-08-07 09:56:00,28,76,Mostly Cloudy
2022-08-07 10:56:00,29,72,Mostly Cloudy
2022-08-07 11:56:00,29,69,Mostly Cloudy
2022-08-07 12:08:00,31,67,Thunder in the Vicinity
2022-08-07 12:23:00,29,69,Thunder
2022-08-07 12:56:00,27,69,Thunder
2022-08-07 13:52:00,28,74,Thunder in the Vicinity
2022-08-07 13:56:00,28,72,Thunder in the Vicinity
2022-08-07 14:27:00,29,65,Mostly Cloudy
2022-08-07 14:56:00,29,67,Mostly Cloudy
2022-08-07 15:56:00,29,69,Mostly Cloudy
2022-08-07 16:56:00,28,69,Mostly Cloudy
2022-08-07 17:56:00,28,74,Mostly Cloudy
2022-08-07 18:56:00,28,74,Partly Cloudy
2022-08-07 19:56:00,28,74,Partly Cloudy
2022-08-07 20:56:00,26,84,Fair
2022-08-07 21:56:00,26,87,Fair
2022-08-07 22:56:00,25,90,Fair
2022-08-07 23:56:00,24,91,Fair
