time,ambient_temperature,relative_humidity,weather_condition
2022-09-13 00:56:00,23,91,Mostly Cloudy
2022-09-13 01:56:00,23,93,Partly Cloudy
2022-09-13 02:56:00,22,93,Fair
2022-09-13 03:56:00,22,96,Fair
2022-09-13 04:56:00,21,97,Fair
2022-09-13 05:56:00,21,93,Fair
2022-09-13 06:56:00,20,93,Fair
2022-09-13 07:56:00,21,93,Fair
2022-09-13 08:56:00,23,73,Fair
2022-09-13 09:56:00,24,64,Fair
2022-09-13 10:56:00,25,62,Fair
2022-09-13 11:56:00,27,54,Fair
2022-09-13 12:56:00,28,49,Fair
2022-09-13 13:56:00,28,44,Fair
2022-09-13 14:56:00,29,38,Partly Cloudy
2022-09-13 15:56:00,29,37,Fair
2022-09-13 16:56:00,29,37,Partly Cloudy
2022-09-13 17:56:00,29,35,Partly Cloudy
2022-09-13 18:56:00,27,40,Partly Cloudy
2022-09-13 19:56:00,24,45,Partly Cloudy
2022-09-13 20:56:00,21,65,Partly Cloudy
2022-09-13 21:56:00,19,79,Partly Cloudy
2022-09-13 22:56:00,18,81,Partly Cloudy
2022-09-13 23:56:00,18,87,Partly Cloudy
