time,ambient_temperature,relative_humidity,weather_condition
2022-06-26 00:56:00,26,60,Mostly Cloudy
2022-06-26 01:56:00,24,67,Partly Cloudy
2022-06-26 02:56:00,23,71,Fair
2022-06-26 03:56:00,23,76,Fair
2022-06-26 04:56:00,22,81,Fair
2022-06-26 05:56:00,22,84,Mostly Cloudy
2022-06-26 06:56:00,22,84,Mostly Cloudy
2022-06-26 07:56:00,23,79,Mostly Cloudy
2022-06-26 08:56:00,26,76,Mostly Cloudy
2022-06-26 09:56:00,27,67,Partly Cloudy
2022-06-26 10:56:00,29,49,Mostly Cloudy
2022-06-26 11:56:00,31,45,Fair
2022-06-26 12:56:00,32,42,Fair
2022-06-26 13:56:00,33,38,Partly Cloudy
2022-06-26 14:56:00,33,36,Partly Cloudy
2022-06-26 15:56:00,33,35,Partly Cloudy
2022-06-26 16:56:00,33,37,Partly Cloudy
2022-06-26 17:56:00,33,38,Fair
2022-06-26 18:56:00,32,38,Fair
2022-06-26 19:56:00,32,39,Fair
2022-06-26 20:56:00,30,46,Fair
2022-06-26 21:56:00,29,47,Partly Cloudy
2022-06-26 22:56:00,28,58,Partly Cloudy
2022-06-26 23:56:00,27,60,Mostly Cloudy
