time,ambient_temperature,relative_humidity,weather_condition
2023-07-09 00:56:00,25,88,Partly Cloudy
2023-07-09 01:56:00,24,91,Fair
2023-07-09 02:56:00,24,91,Fair
2023-07-09 03:56:00,24,94,Fair
2023-07-09 04:56:00,24,94,Fair
2023-07-09 05:56:00,23,97,Fair
2023-07-09 06:56:00,24,94,Mostly Cloudy
2023-07-09 07:56:00,24,94,Mostly Cloudy
2023-07-09 08:56:00,27,81,Mostly Cloudy
2023-07-09 09:56:00,29,69,Mostly Cloudy
2023-07-09 10:56:00,30,67,Mostly Cloudy
2023-07-09 11:56:00,31,61,Cloudy
2023-07-09 12:56:00,29,65,Cloudy
2023-07-09 13:56:00,32,57,Mostly Cloudy
2023-07-09 14:56:00,32,57,Mostly Cloudy
2023-07-09 15:56:00,33,50,Mostly Cloudy
2023-07-09 16:56:00,32,54,Cloudy
2023-07-09 17:56:00,33,52,Fair
2023-07-09 18:56:00,32,54,Partly Cloudy
2023-07-09 19:20:00,27,74,Light Rain
2023-07-09 19:56:00,26,74,Fair
2023-07-09 20:56:00,24,82,Partly Cloudy
2023-07-09 21:56:00,26,76,Partly Cloudy
2023-07-09 22:56:00,26,79,Partly Cloudy
2023-07-09 23:56:00,26,74,Mostly Cloudy
