time,ambient_temperature,relative_humidity,weather_condition
2022-05-09 00:30:00,13,67,Mostly Cloudy
2022-05-09 00:56:00,13,67,Cloudy
2022-05-09 01:56:00,12,69,Cloudy
2022-05-09 02:56:00,11,69,Cloudy
2022-05-09 03:56:00,11,66,Cloudy
2022-05-09 04:56:00,11,69,Cloudy
2022-05-09 05:56:00,11,66,Cloudy
2022-05-09 06:23:00,11,68,Partly Cloudy
2022-05-09 06:56:00,11,71,Fair
2022-05-09 07:56:00,12,66,Fair
2022-05-09 08:56:00,13,57,Fair
2022-05-09 09:56:00,14,47,Fair
2022-05-09 10:56:00,16,42,Fair
2022-05-09 11:56:00,18,41,Fair
2022-05-09 12:56:00,19,40,Fair
2022-05-09 13:56:00,21,38,Fair
2022-05-09 14:56:00,21,38,Fair
2022-05-09 15:56:00,23,35,Fair
2022-05-09 16:56:00,23,32,Fair
2022-05-09 17:56:00,24,31,Fair
2022-05-09 18:56:00,23,34,Fair
2022-05-09 19:56:00,22,39,Fair
2022-05-09 20:56:00,21,44,Fair
2022-05-09 21:56:00,19,52,Fair
2022-05-09 22:56:00,18,58,Fair
2022-05-09 23:56:00,16,67,Fair
