time,ambient_temperature,relative_humidity,weather_condition
2022-11-12 00:30:00,19,100,Mostly Cloudy
2022-11-12 00:56:00,19,97,Cloudy
2022-11-12 01:56:00,19,93,Mostly Cloudy
2022-11-12 02:37:00,19,93,Cloudy
2022-11-12 02:56:00,19,90,Cloudy
2022-11-12 03:56:00,19,90,Cloudy
2022-11-12 04:56:00,19,90,Cloudy
2022-11-12 05:41:00,18,93,Fair
2022-11-12 05:56:00,18,93,Fair
2022-11-12 06:40:00,18,90,Mostly Cloudy
2022-11-12 06:56:00,17,93,Cloudy
2022-11-12 07:56:00,18,90,Cloudy
2022-11-12 08:23:00,19,87,Partly Cloudy
2022-11-12 08:56:00,20,81,Partly Cloudy
2022-11-12 09:56:00,21,73,Fair
2022-11-12 10:56:00,23,66,Fair
2022-11-12 11:47:00,23,64,Mostly Cloudy
2022-11-12 11:56:00,24,60,Mostly Cloudy
2022-11-12 12:56:00,24,60,Mostly Cloudy
2022-11-12 13:56:00,24,56,Mostly Cloudy
2022-11-12 14:56:00,24,56,Mostly Cloudy
2022-11-12 15:56:00,24,56,Mostly Cloudy
2022-11-12 16:56:00,23,62,Partly Cloudy
2022-11-12 17:56:00,22,66,Mostly Cloudy
2022-11-12 18:56:00,20,87,Light Rain
2022-11-12 19:05:00,19,93,Heavy Rain
2022-11-12 19:12:00,19,93,Heavy Rain
2022-11-12 19:22:00,19,93,Heavy Rain
2022-11-12 19:38:00,19,96,Light Rain
2022-11-12 19:56:00,18,97,Light Rain
2022-11-12 20:07:00,18,97,Light Rain
2022-11-12 20:56:00,18,97,Cloudy
2022-11-12 21:56:00,18,93,Fair
2022-11-12 22:56:00,18,90,Fair
2022-11-12 23:56:00,17,86,Mostly Cloudy
