time,ambient_temperature,relative_humidity,weather_condition
2022-05-20 00:56:00,26,66,Fair
2022-05-20 01:56:00,24,71,Fair
2022-05-20 02:56:00,24,73,Fair
2022-05-20 03:56:00,23,79,Fair
2022-05-20 04:56:00,23,76,Fair
2022-05-20 05:56:00,23,79,Fair
2022-05-20 06:56:00,23,79,Fair
2022-05-20 07:56:00,24,79,Fair
2022-05-20 08:56:00,26,69,Partly Cloudy
2022-05-20 09:56:00,28,62,Partly Cloudy
2022-05-20 10:56:00,31,51,Partly Cloudy
2022-05-20 11:56:00,32,42,Fair
2022-05-20 12:56:00,33,38,Fair
2022-05-20 13:56:00,34,34,Fair
2022-05-20 14:56:00,34,35,Fair
2022-05-20 15:56:00,34,32,Fair
2022-05-20 16:56:00,35,32,Partly Cloudy
2022-05-20 17:56:00,34,33,Partly Cloudy
2022-05-20 18:56:00,33,35,Partly Cloudy
2022-05-20 19:56:00,32,39,Partly Cloudy
2022-05-20 20:56:00,29,46,Partly Cloudy
2022-05-20 21:56:00,27,54,Partly Cloudy
2022-05-20 22:56:00,28,63,Partly Cloudy
2022-05-20 23:56:00,27,67,Mostly Cloudy
