time,ambient_temperature,relative_humidity,weather_condition
2022-09-09 00:56:00,23,79,Partly Cloudy
2022-09-09 01:06:00,23,79,Mostly Cloudy
2022-09-09 01:56:00,23,81,Mostly Cloudy
2022-09-09 02:32:00,23,79,Partly Cloudy
2022-09-09 02:56:00,22,81,Fair
2022-09-09 03:56:00,22,84,Fair
2022-09-09 04:56:00,22,84,Fair
2022-09-09 05:56:00,22,81,Fair
2022-09-09 06:56:00,21,84,Fair
2022-09-09 07:56:00,21,84,Mostly Cloudy
2022-09-09 08:56:00,22,81,Cloudy
2022-09-09 09:56:00,22,76,Mostly Cloudy
2022-09-09 10:56:00,25,64,Mostly Cloudy
2022-09-09 11:56:00,26,58,Mostly Cloudy
2022-09-09 12:56:00,26,58,Mostly Cloudy
2022-09-09 13:56:00,28,51,Partly Cloudy
2022-09-09 14:56:00,28,51,Mostly Cloudy
2022-09-09 15:56:00,27,56,Cloudy
2022-09-09 16:56:00,27,58,Mostly Cloudy
2022-09-09 17:56:00,27,58,Mostly Cloudy
2022-09-09 18:56:00,26,60,Mostly Cloudy
2022-09-09 19:56:00,25,66,Mostly Cloudy
2022-09-09 20:56:00,25,66,Mostly Cloudy
2022-09-09 21:56:00,24,71,Cloudy
2022-09-09 22:56:00,24,71,Light Rain
2022-09-09 23:38:00,23,84,Light Rain
2022-09-09 23:56:00,23,84,Cloudy
