time,ambient_temperature,relative_humidity,weather_condition
2024-03-04 00:16:00,9,100,Fog
2024-03-04 00:56:00,9,100,Fog
2024-03-04 01:31:00,10,100,Fog
2024-03-04 01:56:00,10,100,Fog
2024-03-04 02:56:00,11,100,Fog
2024-03-04 03:05:00,11,100,Mist
2024-03-04 03:39:00,11,100,Mist
2024-03-04 03:56:00,11,100,Mist
2024-03-04 04:56:00,11,100,Cloudy
2024-03-04 05:56:00,11,100,Cloudy
2024-03-04 06:56:00,12,100,Cloudy
2024-03-04 07:56:00,14,89,Mostly Cloudy
2024-03-04 08:33:00,14,84,Partly Cloudy
2024-03-04 08:56:00,13,93,Mostly Cloudy
2024-03-04 09:15:00,13,100,Cloudy
2024-03-04 09:56:00,13,100,Cloudy
2024-03-04 10:28:00,14,97,Cloudy
2024-03-04 10:40:00,15,96,Cloudy
2024-03-04 10:56:00,15,96,Cloudy
2024-03-04 11:21:00,16,93,Cloudy
2024-03-04 11:56:00,18,81,Cloudy
2024-03-04 12:06:00,17,87,Mostly Cloudy
2024-03-04 12:56:00,19,78,Mostly Cloudy
2024-03-04 13:16:00,19,76,Mostly Cloudy
2024-03-04 13:23:00,19,76,Fair
2024-03-04 13:56:00,21,70,Partly Cloudy
2024-03-04 14:56:00,22,57,Partly Cloudy
2024-03-04 15:56:00,22,53,Partly Cloudy
2024-03-04 16:56:00,23,49,Fair
2024-03-04 17:56:00,22,51,Fair
2024-03-04 18:56:00,17,75,Fair
2024-03-04 19:56:00,16,83,Fair
2024-03-04 20:56:00,13,93,Fair
2024-03-04 21:56:00,12,96,Fair
2024-03-04 22:56:00,12,96,Fair
2024-03-04 23:56:00,11,97,Fair
