time,ambient_temperature,relative_humidity,weather_condition
2022-05-29 00:56:00,19,87,Fair
2022-05-29 01:56:00,19,87,Fair
2022-05-29 02:56:00,18,93,Fair
2022-05-29 03:56:00,18,90,Fair
2022-05-29 04:56:00,17,93,Fair
2022-05-29 05:56:00,17,93,Fair
2022-05-29 06:56:00,17,93,Fair
2022-05-29 07:56:00,20,84,Partly Cloudy
2022-05-29 08:56:00,23,73,Fair
2022-05-29 09:56:00,26,66,Fair
2022-05-29 10:56:00,28,56,Partly Cloudy
2022-05-29 11:56:00,31,48,Partly Cloudy
2022-05-29 12:56:00,30,44,Mostly Cloudy
2022-05-29 13:56:00,30,46,Mostly Cloudy
2022-05-29 14:56:00,32,42,Partly Cloudy
2022-05-29 15:56:00,32,40,Partly Cloudy
2022-05-29 16:56:00,32,45,Partly Cloudy
2022-05-29 17:56:00,31,46,Fair
2022-05-29 18:56:00,31,48,Fair
2022-05-29 19:56:00,29,56,Fair
2022-05-29 20:56:00,27,62,Fair
2022-05-29 21:56:00,26,66,Partly Cloudy
2022-05-29 22:56:00,26,68,Mostly Cloudy
2022-05-29 23:56:00,26,68,Cloudy
