time,ambient_temperature,relative_humidity,weather_condition
2022-11-23 00:20:00,11,63,Partly Cloudy
2022-11-23 00:56:00,9,74,Mostly Cloudy
2022-11-23 01:56:00,9,80,Cloudy
2022-11-23 02:56:00,8,83,Mostly Cloudy
2022-11-23 03:56:00,8,86,Cloudy
2022-11-23 04:56:00,10,66,Cloudy
2022-11-23 05:56:00,11,61,Cloudy
2022-11-23 06:56:00,11,57,Cloudy
2022-11-23 07:56:00,11,57,Cloudy
2022-11-23 08:56:00,12,55,Cloudy
2022-11-23 09:56:00,13,49,Cloudy
2022-11-23 10:56:00,16,36,Mostly Cloudy
2022-11-23 11:56:00,17,31,Mostly Cloudy
2022-11-23 12:56:00,18,26,Mostly Cloudy
2022-11-23 13:56:00,19,26,Partly Cloudy
2022-11-23 14:56:00,19,23,Partly Cloudy
2022-11-23 15:56:00,20,25,Partly Cloudy
2022-11-23 16:56:00,18,31,Partly Cloudy
2022-11-23 17:56:00,16,36,Fair
2022-11-23 18:56:00,13,53,Fair
2022-11-23 19:56:00,11,63,Fair
2022-11-23 20:56:00,10,63,Mostly Cloudy
2022-11-23 21:56:00,10,74,Mostly Cloudy
2022-11-23 22:56:00,8,77,Partly Cloudy
2022-11-23 23:56:00,7,82,Fair
