time,ambient_temperature,relative_humidity,weather_condition
2022-06-01 00:56:00,24,79,Fair
2022-06-01 01:56:00,24,82,Fair
2022-06-01 02:56:00,23,87,Fair
2022-06-01 03:56:00,22,91,Fair
2022-06-01 04:56:00,22,90,Fair
2022-06-01 05:56:00,22,90,Fair
2022-06-01 06:56:00,22,90,Fair
2022-06-01 07:56:00,24,82,Fair
2022-06-01 08:56:00,27,69,Fair
2022-06-01 09:56:00,29,57,Fair
2022-06-01 10:56:00,31,55,Fair
2022-06-01 11:56:00,32,45,Fair
2022-06-01 12:56:00,33,41,Fair
2022-06-01 13:56:00,34,37,Partly Cloudy
2022-06-01 14:56:00,34,30,Fair
2022-06-01 15:56:00,35,27,Fair
2022-06-01 16:56:00,35,30,Partly Cloudy
2022-06-01 17:56:00,35,32,Partly Cloudy
2022-06-01 18:56:00,34,33,Partly Cloudy
2022-06-01 19:56:00,33,36,Partly Cloudy
2022-06-01 20:56:00,29,53,Partly Cloudy
2022-06-01 21:56:00,28,56,Fair
2022-06-01 22:56:00,27,64,Fair
2022-06-01 23:56:00,26,66,Fair
