time,ambient_temperature,relative_humidity,weather_condition
2022-09-20 00:56:00,21,90,Fair
2022-09-20 01:56:00,20,90,Fair
2022-09-20 02:56:00,19,93,Fair
2022-09-20 03:56:00,19,90,Fair
2022-09-20 04:56:00,19,90,Fair
2022-09-20 05:56:00,18,93,Fair
2022-09-20 06:56:00,18,96,Fair
2022-09-20 07:56:00,19,93,Fair
2022-09-20 08:56:00,22,78,Fair
2022-09-20 09:56:00,26,66,Haze
2022-09-20 10:56:00,29,55,Fair
2022-09-20 11:56:00,31,46,Fair
2022-09-20 12:56:00,32,43,Fair
2022-09-20 13:56:00,33,42,Fair
2022-09-20 14:56:00,32,40,Partly Cloudy
2022-09-20 15:56:00,32,40,Partly Cloudy
2022-09-20 16:56:00,32,42,Fair
2022-09-20 17:56:00,33,39,Fair
2022-09-20 18:56:00,32,43,Fair
2022-09-20 19:56:00,30,49,Fair
2022-09-20 20:56:00,26,68,Fair
2022-09-20 21:56:00,25,71,Fair
2022-09-20 22:56:00,23,79,Fair
2022-09-20 23:56:00,21,90,Fair
