time,ambient_temperature,relative_humidity,weather_condition
2023-12-20 00:56:00,-3,92,Fair
2023-12-20 01:56:00,-3,89,Fair
2023-12-20 02:56:00,-4,96,Fair
2023-12-20 03:56:00,-4,92,Fair
2023-12-20 04:56:00,-4,91,Fair
2023-12-20 05:56:00,-5,92,Fair
2023-12-20 06:56:00,-5,92,Fair
2023-12-20 07:56:00,-4,91,Partly Cloudy
2023-12-20 08:56:00,-1,85,Patches of Fog
2023-12-20 09:56:00,3,67,Patches of Fog
2023-12-20 10:56:00,6,40,Partly Cloudy
2023-12-20 11:56:00,7,36,Partly Cloudy
2023-12-20 12:56:00,9,34,Partly Cloudy
2023-12-20 13:56:00,10,31,Partly Cloudy
2023-12-20 14:56:00,11,29,Mostly Cloudy
2023-12-20 15:56:00,10,31,Mostly Cloudy
2023-12-20 16:56:00,8,41,Partly Cloudy
2023-12-20 17:56:00,4,65,Partly Cloudy
2023-12-20 18:56:00,3,65,Partly Cloudy
2023-12-20 19:56:00,1,75,Partly Cloudy
2023-12-20 20:56:00,-1,85,Fair
2023-12-20 21:56:00,-1,88,Fair
2023-12-20 22:56:00,-2,92,Fair
2023-12-20 23:56:00,-2,89,Partly Cloudy
