time,ambient_temperature,relative_humidity,weather_condition
2024-02-10 00:56:00,10,96,Cloudy
2024-02-10 01:56:00,11,96,Cloudy
2024-02-10 02:56:00,9,97,Mostly Cloudy
2024-02-10 03:56:00,8,97,Mostly Cloudy
2024-02-10 04:56:00,8,97,Mostly Cloudy
2024-02-10 05:56:00,9,96,Cloudy
2024-02-10 06:56:00,9,93,Mostly Cloudy
2024-02-10 07:56:00,10,96,Patches of Fog
2024-02-10 08:56:00,14,87,Mostly Cloudy
2024-02-10 09:56:00,16,78,Mostly Cloudy
2024-02-10 10:56:00,18,72,Cloudy
2024-02-10 11:56:00,18,70,Cloudy
2024-02-10 12:56:00,20,63,Cloudy
2024-02-10 13:56:00,21,59,Cloudy
2024-02-10 14:56:00,21,59,Cloudy
2024-02-10 15:56:00,21,57,Cloudy
2024-02-10 16:56:00,21,58,Cloudy
2024-02-10 17:56:00,20,63,Cloudy
2024-02-10 18:56:00,19,68,Cloudy
2024-02-10 19:56:00,18,70,Cloudy
2024-02-10 20:56:00,18,72,Cloudy
2024-02-10 21:56:00,16,83,Fair
2024-02-10 22:56:00,14,90,Cloudy
2024-02-10 23:56:00,14,90,Mostly Cloudy
