time,ambient_temperature,relative_humidity,weather_condition
2022-09-18 00:56:00,18,90,Fair
2022-09-18 01:44:00,18,90,Mostly Cloudy
2022-09-18 01:56:00,18,90,Mostly Cloudy
2022-09-18 02:18:00,19,84,Fair
2022-09-18 02:56:00,18,90,Fair
2022-09-18 03:16:00,19,84,Mostly Cloudy
2022-09-18 03:56:00,18,90,Mostly Cloudy
2022-09-18 04:56:00,18,87,Partly Cloudy
2022-09-18 05:06:00,18,90,Mostly Cloudy
2022-09-18 05:56:00,18,90,Fair
2022-09-18 06:56:00,17,93,Fair
2022-09-18 07:56:00,21,84,Mostly Cloudy
2022-09-18 08:56:00,21,84,Partly Cloudy
2022-09-18 09:56:00,25,69,Fair
2022-09-18 10:56:00,26,64,Fair
2022-09-18 11:56:00,28,54,Partly Cloudy
2022-09-18 12:56:00,29,51,Partly Cloudy
2022-09-18 13:56:00,29,49,Mostly Cloudy
2022-09-18 14:56:00,30,48,Mostly Cloudy
2022-09-18 15:56:00,29,48,Partly Cloudy
2022-09-18 16:56:00,29,48,Partly Cloudy
2022-09-18 17:56:00,30,46,Fair
2022-09-18 18:56:00,28,53,Fair
2022-09-18 19:56:00,27,58,Fair
2022-09-18 20:56:00,26,62,Fair
2022-09-18 21:56:00,25,66,Fair
2022-09-18 22:56:00,24,71,Fair
2022-09-18 23:56:00,21,84,Partly Cloudy
