time,ambient_temperature,relative_humidity,weather_condition
2022-08-13 00:56:00,23,90,Partly Cloudy
2022-08-13 01:34:00,23,90,Mostly Cloudy
2022-08-13 01:56:00,23,90,Partly Cloudy
2022-08-13 02:56:00,22,93,Partly Cloudy
2022-08-13 03:56:00,22,93,Fair
2022-08-13 04:56:00,22,96,Fair
2022-08-13 05:56:00,21,97,Fair
2022-08-13 06:56:00,21,93,Partly Cloudy
2022-08-13 07:56:00,21,93,Partly Cloudy
2022-08-13 08:56:00,23,85,Partly Cloudy
2022-08-13 09:56:00,25,66,Partly Cloudy
2022-08-13 10:56:00,27,56,Partly Cloudy
2022-08-13 11:56:00,28,47,Partly Cloudy
2022-08-13 12:56:00,29,41,Fair
2022-08-13 13:56:00,30,40,Fair
2022-08-13 14:56:00,31,40,Fair
2022-08-13 15:56:00,31,39,Fair
2022-08-13 16:56:00,31,39,Fair
2022-08-13 17:56:00,30,38,Fair
2022-08-13 18:56:00,29,40,Fair
2022-08-13 19:56:00,28,45,Fair
2022-08-13 20:56:00,26,56,Fair
2022-08-13 21:56:00,23,68,Fair
2022-08-13 22:56:00,22,75,Fair
2022-08-13 23:56:00,19,87,Fair
