time,ambient_temperature,relative_humidity,weather_condition
2023-05-30 00:56:00,20,81,Fair
2023-05-30 01:56:00,19,87,Partly Cloudy
2023-05-30 02:56:00,19,87,Fair
2023-05-30 03:56:00,18,93,Fair
2023-05-30 04:56:00,18,93,Fair
2023-05-30 05:56:00,17,93,Fair
2023-05-30 06:56:00,16,93,Mostly Cloudy
2023-05-30 07:10:00,17,93,Mostly Cloudy
2023-05-30 07:56:00,19,90,Mostly Cloudy
2023-05-30 08:56:00,20,87,Mostly Cloudy
2023-05-30 09:27:00,21,81,Mostly Cloudy
2023-05-30 09:56:00,22,76,Mostly Cloudy
2023-05-30 10:22:00,22,73,Mostly Cloudy
2023-05-30 10:56:00,22,73,Cloudy
2023-05-30 11:56:00,23,73,Mostly Cloudy
2023-05-30 12:56:00,25,66,Mostly Cloudy
2023-05-30 13:56:00,27,58,Mostly Cloudy
2023-05-30 14:56:00,28,49,Mostly Cloudy
2023-05-30 15:56:00,28,49,Mostly Cloudy
2023-05-30 16:56:00,28,47,Cloudy
2023-05-30 17:56:00,27,52,Fair
2023-05-30 18:56:00,27,52,Partly Cloudy
2023-05-30 19:56:00,25,58,Partly Cloudy
2023-05-30 20:56:00,24,62,Fair
2023-05-30 21:56:00,23,71,Fair
2023-05-30 22:56:00,22,78,Fair
2023-05-30 23:56:00,22,76,Mostly Cloudy
