time,ambient_temperature,relative_humidity,weather_condition
2022-11-13 00:56:00,15,78,Mostly Cloudy
2022-11-13 01:56:00,13,77,Mostly Cloudy
2022-11-13 02:56:00,12,77,Mostly Cloudy
2022-11-13 03:56:00,10,80,Partly Cloudy
2022-11-13 04:15:00,10,80,Mostly Cloudy
2022-11-13 04:56:00,9,80,Fair
2022-11-13 05:56:00,8,83,Fair
2022-11-13 06:56:00,7,89,Mostly Cloudy
2022-11-13 07:56:00,9,68,Mostly Cloudy
2022-11-13 08:56:00,9,61,Partly Cloudy
2022-11-13 09:56:00,11,52,Partly Cloudy
2022-11-13 10:56:00,12,49,Partly Cloudy
2022-11-13 11:56:00,13,45,Partly Cloudy
2022-11-13 12:56:00,13,42,Partly Cloudy
2022-11-13 13:56:00,14,39,Fair
2022-11-13 14:56:00,14,37,Fair
2022-11-13 15:56:00,14,37,Fair
2022-11-13 16:56:00,13,40,Fair
2022-11-13 17:56:00,11,47,Fair
2022-11-13 18:56:00,10,48,Fair
2022-11-13 19:56:00,9,50,Fair
2022-11-13 20:56:00,8,52,Fair
2022-11-13 21:56:00,7,58,Fair
2022-11-13 22:56:00,6,62,Fair
2022-11-13 23:56:00,5,62,Fair
