time,ambient_temperature,relative_humidity,weather_condition
2022-08-29 00:56:00,25,88,Fair
2022-08-29 01:56:00,24,91,Fair
2022-08-29 02:03:00,25,88,Partly Cloudy
2022-08-29 02:56:00,24,91,Fair
2022-08-29 03:52:00,24,94,Mostly Cloudy
2022-08-29 03:56:00,24,94,Mostly Cloudy
2022-08-29 04:14:00,24,94,Fair
2022-08-29 04:56:00,24,94,Fair
2022-08-29 05:56:00,24,96,Fair
2022-08-29 06:56:00,24,94,Mostly Cloudy
2022-08-29 07:56:00,24,94,Mostly Cloudy
2022-08-29 08:03:00,24,94,Partly Cloudy
2022-08-29 08:33:00,25,90,Mostly Cloudy
2022-08-29 08:41:00,25,90,Mostly Cloudy
2022-08-29 08:56:00,25,90,Mostly Cloudy
2022-08-29 09:27:00,26,87,Mostly Cloudy
2022-08-29 09:56:00,26,84,Mostly Cloudy
2022-08-29 10:03:00,26,84,Mostly Cloudy
2022-08-29 10:25:00,27,81,Mostly Cloudy
2022-08-29 10:56:00,27,79,Mostly Cloudy
2022-08-29 11:36:00,26,88,Light Rain
2022-08-29 11:56:00,26,84,Cloudy
2022-08-29 12:56:00,29,72,Mostly Cloudy
2022-08-29 13:23:00,26,84,Heavy Rain
2022-08-29 13:30:00,26,88,Light Rain
2022-08-29 13:33:00,26,93,Heavy Rain
2022-08-29 13:41:00,26,90,Light Rain
2022-08-29 13:56:00,26,90,Light Rain
2022-08-29 14:56:00,26,88,Mostly Cloudy
2022-08-29 15:56:00,26,84,Mostly Cloudy
2022-08-29 16:56:00,24,85,Mostly Cloudy
2022-08-29 17:56:00,24,82,Mostly Cloudy
2022-08-29 18:56:00,24,82,Mostly Cloudy
2022-08-29 19:56:00,24,84,Mostly Cloudy
2022-08-29 20:56:00,23,91,Mostly Cloudy
2022-08-29 21:56:00,22,97,Mostly Cloudy
2022-08-29 22:56:00,22,93,Mostly Cloudy
2022-08-29 23:03:00,22,97,Mostly Cloudy
2022-08-29 23:56:00,22,100,Mostly Cloudy
