time,ambient_temperature,relative_humidity,weather_condition
2022-05-23 00:56:00,23,76,Fair
2022-05-23 01:56:00,23,79,Fair
2022-05-23 02:56:00,22,84,Fair
2022-05-23 03:56:00,22,84,Fair
2022-05-23 04:56:00,21,90,Fair
2022-05-23 05:56:00,21,87,Fair
2022-05-23 06:56:00,21,90,Mostly Cloudy
2022-05-23 07:56:00,22,87,Mostly Cloudy
2022-05-23 08:56:00,24,76,Mostly Cloudy
2022-05-23 09:56:00,26,71,Mostly Cloudy
2022-05-23 10:56:00,26,74,Mostly Cloudy
2022-05-23 11:56:00,26,74,Mostly Cloudy
2022-05-23 12:41:00,22,76,Cloudy
2022-05-23 12:46:00,21,87,Heavy Rain
2022-05-23 12:56:00,21,93,Light Rain
2022-05-23 13:56:00,23,82,Mostly Cloudy
2022-05-23 14:56:00,25,79,Mostly Cloudy
2022-05-23 15:56:00,27,72,Mostly Cloudy
2022-05-23 16:56:00,28,71,Mostly Cloudy
2022-05-23 17:56:00,26,74,Cloudy
2022-05-23 18:28:00,24,90,Heavy T-Storm
2022-05-23 18:30:00,23,91,Heavy T-Storm / Windy
2022-05-23 18:56:00,21,97,T-Storm
2022-05-23 19:56:00,21,90,Light Rain
2022-05-23 20:56:00,21,93,Mostly Cloudy
2022-05-23 21:56:00,21,93,Mostly Cloudy
2022-05-23 22:56:00,21,93,Cloudy
2022-05-23 23:56:00,21,93,Fair
