time,ambient_temperature,relative_humidity,weather_condition
2022-11-06 01:56:00,20,100,Mostly Cloudy
2022-11-06 02:29:00,20,100,Partly Cloudy
2022-11-06 02:56:00,21,96,Fair
2022-11-06 03:56:00,21,93,Mostly Cloudy
2022-11-06 04:56:00,21,97,Cloudy
2022-11-06 05:28:00,21,97,Cloudy
2022-11-06 05:56:00,21,97,Cloudy
2022-11-06 06:09:00,21,97,Cloudy
2022-11-06 06:56:00,21,97,Cloudy
2022-11-06 07:06:00,21,97,Cloudy
2022-11-06 07:56:00,22,96,Cloudy
2022-11-06 08:56:00,22,93,Cloudy
2022-11-06 09:03:00,22,93,Cloudy
2022-11-06 09:56:00,23,91,Cloudy
2022-11-06 10:24:00,24,84,Cloudy
2022-11-06 10:56:00,25,79,Cloudy
2022-11-06 11:10:00,25,79,Mostly Cloudy
2022-11-06 11:43:00,26,74,Cloudy
2022-11-06 11:56:00,26,74,Cloudy
2022-11-06 12:56:00,26,72,Cloudy
2022-11-06 13:56:00,26,77,Mostly Cloudy
2022-11-06 14:20:00,26,76,Cloudy
2022-11-06 14:45:00,24,87,Heavy Rain
2022-11-06 14:55:00,23,91,Rain
2022-11-06 15:09:00,23,93,Light Rain
2022-11-06 15:33:00,24,94,Mostly Cloudy
2022-11-06 15:54:00,24,94,Light Rain with Thunder
2022-11-06 15:56:00,24,87,Light Rain with Thunder
2022-11-06 16:29:00,24,94,Mostly Cloudy
2022-11-06 16:56:00,24,94,Mostly Cloudy
2022-11-06 17:56:00,23,96,Cloudy
2022-11-06 18:56:00,22,91,Light Rain
2022-11-06 19:56:00,22,96,Light Rain
2022-11-06 20:56:00,22,96,Cloudy
2022-11-06 21:56:00,22,96,Mostly Cloudy
2022-11-06 22:56:00,22,96,Mostly Cloudy
2022-11-06 23:56:00,21,97,Fog
