time,ambient_temperature,relative_humidity,weather_condition
2022-04-14 00:56:00,19,81,Fair
2022-04-14 01:56:00,19,84,Cloudy
2022-04-14 02:56:00,18,87,Fair
2022-04-14 03:56:00,18,90,Partly Cloudy
2022-04-14 04:56:00,18,90,Partly Cloudy
2022-04-14 05:56:00,18,93,Fair
2022-04-14 06:56:00,18,90,Fair
2022-04-14 07:56:00,18,90,Cloudy
2022-04-14 08:56:00,21,78,Mostly Cloudy
2022-04-14 09:56:00,22,73,Mostly Cloudy
2022-04-14 10:56:00,23,71,Cloudy
2022-04-14 11:56:00,24,64,Cloudy
2022-04-14 12:22:00,24,62,Cloudy
2022-04-14 12:56:00,25,58,Cloudy
2022-04-14 13:56:00,27,52,Mostly Cloudy
2022-04-14 14:56:00,27,50,Mostly Cloudy
2022-04-14 15:56:00,27,49,Mostly Cloudy
2022-04-14 16:56:00,27,49,Mostly Cloudy
2022-04-14 17:56:00,26,52,Mostly Cloudy
2022-04-14 18:56:00,26,54,Mostly Cloudy
2022-04-14 19:56:00,24,60,Mostly Cloudy
2022-04-14 20:56:00,22,66,Partly Cloudy
2022-04-14 21:56:00,21,73,Partly Cloudy
2022-04-14 22:56:00,20,73,Partly Cloudy
2022-04-14 23:56:00,19,78,Partly Cloudy
