time,ambient_temperature,relative_humidity,weather_condition
2023-11-08 00:56:00,14,81,Fair
2023-11-08 01:56:00,11,92,Fair
2023-11-08 02:56:00,11,92,Fair
2023-11-08 03:56:00,10,93,Fair
2023-11-08 04:56:00,11,93,Fair
2023-11-08 05:56:00,11,89,Fair
2023-11-08 06:56:00,9,96,Fair
2023-11-08 07:56:00,12,90,Fair
2023-11-08 08:56:00,17,75,Fair
2023-11-08 09:56:00,21,61,Fair
2023-11-08 10:56:00,25,46,Fair
2023-11-08 11:56:00,27,40,Light Rain
2023-11-08 12:56:00,26,40,Fair
2023-11-08 13:56:00,28,34,Fair
2023-11-08 14:56:00,28,38,Fair
2023-11-08 15:56:00,28,35,Fair
2023-11-08 16:56:00,26,40,Fair
2023-11-08 17:56:00,23,48,Fair
2023-11-08 18:56:00,19,59,Fair
2023-11-08 19:56:00,17,72,Fair
2023-11-08 20:56:00,17,70,Fair
2023-11-08 21:56:00,15,81,Fair
2023-11-08 22:56:00,13,87,Fair
2023-11-08 23:56:00,14,81,Fair
