time,ambient_temperature,relative_humidity,weather_condition
2024-02-18 00:56:00,7,49,Cloudy
2024-02-18 01:56:00,6,47,Cloudy
2024-02-18 02:56:00,6,49,Cloudy
2024-02-18 03:56:00,5,51,Cloudy
2024-02-18 04:56:00,5,45,Cloudy
2024-02-18 05:56:00,4,50,Mostly Cloudy
2024-02-18 06:56:00,3,47,Mostly Cloudy
2024-02-18 07:56:00,3,47,Cloudy
2024-02-18 08:56:00,4,43,Cloudy
2024-02-18 09:56:00,5,41,Cloudy
2024-02-18 10:56:00,6,40,Mostly Cloudy
2024-02-18 11:56:00,7,37,Mostly Cloudy
2024-02-18 12:56:00,8,37,Mostly Cloudy
2024-02-18 13:56:00,9,30,Mostly Cloudy
2024-02-18 14:56:00,9,34,Mostly Cloudy
2024-02-18 15:56:00,9,36,Cloudy
2024-02-18 16:56:00,9,37,Cloudy
2024-02-18 17:56:00,9,39,Cloudy
2024-02-18 18:56:00,7,52,Partly Cloudy
2024-02-18 19:56:00,5,70,Fair
2024-02-18 20:56:00,4,73,Fair
2024-02-18 21:56:00,3,83,Partly Cloudy
2024-02-18 22:56:00,3,82,Partly Cloudy
2024-02-18 23:56:00,1,92,Mostly Cloudy
