time,ambient_temperature,relative_humidity,weather_condition
2022-03-02 00:56:00,5,86,Fair
2022-03-02 01:56:00,5,82,Fair
2022-03-02 02:56:00,5,79,Fair
2022-03-02 03:56:00,3,86,Fair
2022-03-02 04:56:00,3,86,Fair
2022-03-02 05:56:00,4,79,Fair
2022-03-02 06:56:00,3,83,Fair
2022-03-02 07:56:00,7,71,Patches of Fog
2022-03-02 08:56:00,12,57,Fair
2022-03-02 09:56:00,17,40,Fair
2022-03-02 10:56:00,21,25,Fair
2022-03-02 11:56:00,22,23,Fair
2022-03-02 12:56:00,23,21,Fair
2022-03-02 13:56:00,24,19,Fair
2022-03-02 14:56:00,25,17,Fair
2022-03-02 15:56:00,26,15,Fair
2022-03-02 16:56:00,26,16,Fair
2022-03-02 17:56:00,23,19,Fair
2022-03-02 18:56:00,21,24,Fair
2022-03-02 19:56:00,18,31,Fair
2022-03-02 20:56:00,12,55,Fair
2022-03-02 21:56:00,13,53,Fair
2022-03-02 22:56:00,11,59,Fair
2022-03-02 23:56:00,13,45,Fair
