time,ambient_temperature,relative_humidity,weather_condition
2022-07-23 00:56:00,26,79,Mostly Cloudy
2022-07-23 01:56:00,25,88,Mostly Cloudy
2022-07-23 02:56:00,24,87,Mostly Cloudy
2022-07-23 03:56:00,24,90,Mostly Cloudy
2022-07-23 04:56:00,24,90,Mostly Cloudy
2022-07-23 05:56:00,23,93,Mostly Cloudy
2022-07-23 06:56:00,23,97,Mostly Cloudy
2022-07-23 07:56:00,25,88,Mostly Cloudy
2022-07-23 08:56:00,27,79,Partly Cloudy
2022-07-23 09:56:00,28,72,Partly Cloudy
2022-07-23 10:56:00,30,67,Partly Cloudy
2022-07-23 11:56:00,32,61,Partly Cloudy
2022-07-23 12:56:00,33,59,Partly Cloudy
2022-07-23 13:56:00,33,58,Partly Cloudy
2022-07-23 14:56:00,34,54,Mostly Cloudy
2022-07-23 15:56:00,33,59,Mostly Cloudy
2022-07-23 16:53:00,33,55,Thunder in the Vicinity
2022-07-23 16:56:00,33,55,Thunder in the Vicinity
2022-07-23 17:08:00,32,57,Partly Cloudy
2022-07-23 17:56:00,33,59,Partly Cloudy
2022-07-23 18:56:00,32,59,Partly Cloudy
2022-07-23 19:56:00,31,61,Fair
2022-07-23 20:56:00,28,76,Fair
2022-07-23 21:56:00,27,79,Fair
2022-07-23 22:56:00,27,79,Fair
2022-07-23 23:56:00,27,79,Fair
