time,ambient_temperature,relative_humidity,weather_condition
2022-08-31 00:56:00,26,84,Mostly Cloudy
2022-08-31 01:56:00,25,90,Fair
2022-08-31 02:56:00,25,90,Fair
2022-08-31 03:56:00,24,94,Fair
2022-08-31 04:56:00,24,90,Fair
2022-08-31 05:56:00,23,93,Fair
2022-08-31 06:56:00,24,90,Fair
2022-08-31 07:56:00,24,91,Mostly Cloudy
2022-08-31 08:56:00,25,84,Mostly Cloudy
2022-08-31 09:56:00,27,69,Mostly Cloudy
2022-08-31 10:56:00,29,59,Mostly Cloudy
2022-08-31 11:56:00,30,55,Mostly Cloudy
2022-08-31 12:56:00,31,55,Mostly Cloudy
2022-08-31 13:56:00,32,53,Mostly Cloudy
2022-08-31 14:56:00,32,55,Mostly Cloudy
2022-08-31 15:56:00,32,55,Mostly Cloudy
2022-08-31 16:56:00,32,54,Partly Cloudy
2022-08-31 17:56:00,32,54,Partly Cloudy
2022-08-31 18:56:00,31,59,Partly Cloudy
2022-08-31 19:56:00,29,67,Partly Cloudy
2022-08-31 20:56:00,27,79,Partly Cloudy
2022-08-31 21:56:00,27,79,Fair
2022-08-31 22:56:00,27,81,Fair
2022-08-31 23:56:00,25,88,Fair
