time,ambient_temperature,relative_humidity,weather_condition
2022-10-20 00:56:00,3,89,Fair
2022-10-20 01:56:00,3,93,Fair
2022-10-20 02:56:00,3,93,Fair
2022-10-20 03:56:00,2,93,Fair
2022-10-20 04:56:00,2,92,Fair
2022-10-20 05:56:00,1,92,Fair
2022-10-20 06:56:00,1,92,Fair
2022-10-20 07:56:00,1,92,Patches of Fog
2022-10-20 08:56:00,4,86,Patches of Fog
2022-10-20 09:56:00,9,74,Fair
2022-10-20 10:56:00,13,57,Fair
2022-10-20 11:56:00,17,35,Fair
2022-10-20 12:56:00,18,33,Fair
2022-10-20 13:56:00,19,29,Fair
2022-10-20 14:56:00,18,29,Fair
2022-10-20 15:56:00,19,25,Fair
2022-10-20 16:56:00,19,22,Fair
2022-10-20 17:56:00,18,24,Fair
2022-10-20 18:56:00,16,31,Fair
2022-10-20 19:56:00,10,57,Fair
2022-10-20 20:56:00,9,66,Fair
2022-10-20 21:56:00,8,73,Fair
2022-10-20 22:56:00,6,76,Fair
2022-10-20 23:56:00,5,82,Fair
