Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1040473,-,-,-,33.97,-81.06,-5,60,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2009,1,1,0,30,-1.4000000000000001,0,0,0,0,-3.8000000000000003,0,0,0,0,83.83,169.01,0.13,1018,0.30000000000000004,13,1.2000000000000002,0.0000,0.0000
2009,1,1,1,30,-2,0,0,0,0,-4.4,0,0,0,0,83.83,162.5,0.13,1019,0.30000000000000004,21,1.2000000000000002,0.0000,0.0000
2009,1,1,2,30,-2.6,0,0,0,0,-4.9,0,0,0,0,84.35000000000001,151.13,0.13,1019,0.30000000000000004,28,1.2000000000000002,0.0000,0.0000
2009,1,1,3,30,-3.1,0,0,0,0,-5.300000000000001,0,0,0,0,84.7,138.84,0.13,1020,0.30000000000000004,35,1.2000000000000002,0.0000,0.0000
2009,1,1,4,30,-3.6,0,0,0,0,-5.7,0,0,0,0,85.26,126.42,0.13,1020,0.30000000000000004,42,1.2000000000000002,0.0000,0.0000
2009,1,1,5,30,-4.1000000000000005,0,0,0,0,-6.1000000000000005,0,0,0,0,85.93,114.14,0.13,1020,0.30000000000000004,49,1.2000000000000002,0.0000,0.0000
2009,1,1,6,30,-4.5,0,0,0,0,-6.4,0,0,0,0,86.32000000000001,102.19,0.13,1021,0.30000000000000004,57,1.2000000000000002,0.0000,0.0000
2009,1,1,7,30,-3.6,0,0,0,0,-6.6000000000000005,0,0,0,0,79.43,90.14,0.13,1021,0.30000000000000004,68,1.4000000000000001,0.0000,0.0000
2009,1,1,8,30,-1.4000000000000001,38,679,155,0,-6.6000000000000005,38,679,0,155,67.88,80.13,0.13,1022,0.4,78,2,0.0000,0.0000
2009,1,1,9,30,0.8,53,860,335,0,-8.3,53,860,0,335,50.63,70.88,0.13,1022,0.4,84,2.3000000000000003,17.0138,13.1603
