Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1040473,-,-,-,33.97,-81.06,-5,60,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2021,1,1,0,30,11.8,0,0,0,7,11.600000000000001,0,0,0,0,98.47,169.01,0.14,1015,3.9000000000000004,66,0.6000000000000001,0.0000,0.0000
2021,1,1,1,30,11.700000000000001,0,0,0,7,11.600000000000001,0,0,0,0,99.47,162.51,0.14,1015,4,76,0.5,0.0000,0.0000
2021,1,1,2,30,11.600000000000001,0,0,0,7,11.5,0,0,0,0,99.46000000000001,151.14000000000001,0.14,1015,4,81,0.6000000000000001,0.0000,0.0000
2021,1,1,3,30,11.600000000000001,0,0,0,7,11.5,0,0,0,0,99.5,138.85,0.14,1015,3.9000000000000004,84,0.6000000000000001,0.0000,0.0000
2021,1,1,4,30,11.700000000000001,0,0,0,7,11.600000000000001,0,0,0,0,99.27,126.42,0.14,1014,3.7,88,0.6000000000000001,0.0000,0.0000
2021,1,1,5,30,11.8,0,0,0,7,11.700000000000001,0,0,0,0,99.23,114.14,0.14,1014,3.5,95,0.7000000000000001,0.0000,0.0000
2021,1,1,6,30,12.3,0,0,0,7,12,0,0,0,0,97.94,102.19,0.14,1015,3.3000000000000003,110,0.8,0.0000,0.0000
2021,1,1,7,30,13.5,5,28,5,7,12.700000000000001,1,0,43,1,94.60000000000001,90.18,0.14,1015,3.3000000000000003,127,1,0.0000,0.0000
2021,1,1,8,30,15.3,50,450,127,7,14.3,24,0,100,24,94.04,80.13,0.14,1015,3.4000000000000004,140,1.4000000000000001,0.0000,0.0000
2021,1,1,9,30,17,71,656,286,7,16.1,10,0,0,10,94.44,70.87,0.14,1015,3.6,147,1.7000000000000002,0.5079,0.3929
2021,1,1,10,30,18.400000000000002,83,754,420,7,17.5,49,0,0,49,94.35000000000001,63.42,0.14,1015,3.6,149,1.8,2.6433,2.0600
2021,1,1,11,30,19.8,85,812,509,4,18.6,40,0,0,40,92.83,58.53,0.14,1014,3.6,153,2,2.2237,1.7381
2021,1,1,12,30,20.8,86,823,536,7,19.5,85,0,0,85,92.05,56.88,0.14,1012,3.8000000000000003,158,2.3000000000000003,4.7665,3.7287
2021,1,1,13,30,21.3,91,783,497,7,19.700000000000003,93,0,4,93,90.79,58.74,0.14,1011,4.1000000000000005,160,2.4000000000000004,5.1641,4.0361
2021,1,1,14,30,20.900000000000002,94,698,402,7,19.8,108,18,0,116,93.21000000000001,63.82,0.14,1010,4.5,163,2.2,6.2401,4.8617
2021,1,1,15,30,20.200000000000003,87,548,262,7,19.700000000000003,29,0,0,29,96.85000000000001,71.41,0.14,1010,4.6000000000000005,169,1.9000000000000001,1.4657,1.1329
2021,1,1,16,30,19.3,59,284,105,6,19.3,19,0,100,19,100,80.76,0.14,1010,4.6000000000000005,177,1.5,0.0000,0.0000
2021,1,1,17,30,18.6,2,3,2,6,18.6,0,0,29,0,100,91.48,0.14,1010,4.6000000000000005,183,1.3,0.0000,0.0000
2021,1,1,18,30,18.3,0,0,0,8,18.3,0,0,0,0,100,102.92,0.14,1011,4.6000000000000005,185,1.2000000000000002,0.0000,0.0000
2021,1,1,19,30,18.1,0,0,0,8,18.1,0,0,0,0,100,114.9,0.14,1011,4.6000000000000005,186,1.5,0.0000,0.0000
2021,1,1,20,30,17.8,0,0,0,8,17.8,0,0,0,0,100,127.2,0.14,1010,4.5,184,1.4000000000000001,0.0000,0.0000
