Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1040473,-,-,-,33.97,-81.06,-5,60,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2011,1,1,0,30,5.9,0,0,0,7,5.9,0,0,0,0,100,169.04,0.14,1016,2.3000000000000003,119,0.8,0.0000,0.0000
2011,1,1,1,30,5.800000000000001,0,0,0,7,5.800000000000001,0,0,0,0,100,162.49,0.14,1016,2.3000000000000003,126,0.9,0.0000,0.0000
2011,1,1,2,30,5.9,0,0,0,6,5.9,0,0,0,0,100,151.1,0.14,1015,2.3000000000000003,133,0.9,0.0000,0.0000
2011,1,1,3,30,6.300000000000001,0,0,0,7,6.300000000000001,0,0,0,0,100,138.81,0.14,1014,2.3000000000000003,142,0.9,0.0000,0.0000
2011,1,1,4,30,6.7,0,0,0,7,6.7,0,0,0,0,100,126.39,0.14,1014,2.2,151,0.9,0.0000,0.0000
2011,1,1,5,30,6.800000000000001,0,0,0,7,6.800000000000001,0,0,0,0,100,114.10000000000001,0.14,1014,2.1,155,0.9,0.0000,0.0000
2011,1,1,6,30,6.7,0,0,0,7,6.7,0,0,0,0,100,102.16,0.14,1015,2.1,155,0.8,0.0000,0.0000
2011,1,1,7,30,8.4,0,0,0,7,8.4,0,0,0,0,100,90.15,0.14,1015,2.2,160,1,0.0000,0.0000
2011,1,1,8,30,11.700000000000001,49,483,132,7,10.100000000000001,52,0,7,52,90.19,80.12,0.14,1015,2.3000000000000003,171,1.6,0.0000,0.0000
2011,1,1,9,30,14.3,72,686,297,7,12.200000000000001,116,356,0,232,87.09,70.87,0.14,1015,2.4000000000000004,178,2.1,11.7838,9.1150
2011,1,1,10,30,16.3,84,780,433,8,13.700000000000001,183,44,0,202,84.62,63.440000000000005,0.14,1014,2.5,179,2.4000000000000004,10.8952,8.4908
2011,1,1,11,30,17.7,90,820,518,7,14.4,219,319,0,385,80.75,58.57,0.14,1013,2.7,180,2.8000000000000003,21.3983,16.7255
2011,1,1,12,30,18.5,93,828,545,3,14.5,251,150,0,333,77.68,56.94,0.14,1012,2.8000000000000003,181,3.1,18.6679,14.6027
2011,1,1,13,30,18.7,95,796,507,3,14.5,107,0,0,107,76.71000000000001,58.82,0.14,1011,3,181,3.1,5.9389,4.6414
2011,1,1,14,30,18.2,89,737,413,7,14.4,147,1,0,147,78.42,63.9,0.14,1010,3.3000000000000003,181,2.6,7.9033,6.1571
2011,1,1,15,30,17,78,615,273,6,14.4,76,0,0,76,84.78,71.49,0.14,1010,3.6,180,1.8,3.8382,2.9664
2011,1,1,16,30,15.5,52,368,111,6,14.4,21,0,0,21,93.3,80.85000000000001,0.14,1010,3.8000000000000003,167,1.2000000000000002,0.0000,0.0000
2011,1,1,17,30,14.100000000000001,0,0,0,6,14.100000000000001,0,0,0,0,100,91.57000000000001,0.14,1010,3.9000000000000004,162,0.9,0.0000,0.0000
2011,1,1,18,30,13.4,0,0,0,6,13.4,0,0,0,0,100,103.01,0.14,1011,3.9000000000000004,168,0.8,0.0000,0.0000
2011,1,1,19,30,12.5,0,0,0,6,12.5,0,0,0,0,100,114.99000000000001,0.14,1013,3.8000000000000003,202,0.7000000000000001,0.0000,0.0000
2011,1,1,20,30,12.3,0,0,0,6,12.3,0,0,0,0,100,127.28,0.14,1013,3.5,184,0.8,0.0000,0.0000
2011,1,1,21,30,12.4,0,0,0,6,12.4,0,0,0,0,100,139.71,0.14,1012,3.2,174,0.9,0.0000,0.0000
2011,1,1,22,30,12.3,0,0,0,6,12.3,0,0,0,0,100,151.96,0.14,1012,3,184,1,0.0000,0.0000
2011,1,1,23,30,12.200000000000001,0,0,0,6,12.200000000000001,0,0,0,0,100,163.19,0.14,1011,2.9000000000000004,196,1.2000000000000002,0.0000,0.0000
2011,1,2,0,30,12.100000000000001,0,0,0,7,12.100000000000001,0,0,0,0,100,168.97,0.14,1011,2.9000000000000004,202,1.4000000000000001,0.0000,0.0000
2011,1,2,1,30,12,0,0,0,7,12,0,0,0,0,100,162.51,0.14,1011,2.9000000000000004,205,1.5,0.0000,0.0000
2011,1,2,2,30,11.9,0,0,0,8,11.8,0,0,0,0,99.61,151.15,0.14,1010,2.9000000000000004,207,1.5,0.0000,0.0000
